Fighter_Id,Full Name,Ht.,Wt.,Reach,Stance
81c096351f4e4fae,Lance Benoist,"5' 11""",170,72,Southpaw
b1352d61334b6791,Chris Holdsworth,"5' 11""",135,--,
1a0a441c4e80c154,Ben Wall,"5' 10""",155,--,Orthodox
6514b98bc3bc0e04,Anthony Lapsley,"5' 9""",170,--,Southpaw
abeb877f1c2b6c2c,Estevan Payan,"5' 10""",145,--,Orthodox
cb3a82ac76933d4e,Mark Bocek,"5' 8""",155,75,Orthodox
7ed8a54c7b3c1fb3,Ronny Markes,"6' 1""",185,75,Orthodox
fcedc0deecf8b7fc,Thiago Perpetuo,"5' 10""",170,--,Orthodox
1a1192efe1cea414,Jake Shields,"6' 0""",170,72,Orthodox
17fbe040713af93c,Renee Forte,"5' 7""",155,71,Orthodox
20004a10a233cbc9,Will Campuzano,"5' 9""",125,70,Orthodox
76fbe9e91560668f,Robert McDaniel,"6' 3""",185,75,Southpaw
f3df080ee81ca9d1,Melvin Guillard,"5' 9""",155,71,Orthodox
2c410fc901282a27,Cyrille Diabate,"6' 6""",205,81,Southpaw
baa2c5d160c99fbb,John Hathaway,"6' 1""",170,75,Orthodox
bf4fa07a421ccb89,Ivan Menjivar,"5' 6""",145,64,Orthodox
7f4fdb5646f48623,Nam Phan,"5' 6""",135,70,Orthodox
575da2fb7832f167,Albert Cheng,"5' 11""",170,--,Orthodox
8b86c65d84ab0d1b,TJ Waldburger,"5' 11""",170,75,Orthodox
99a7b90619b31458,Rafaello Oliveira,"5' 8""",155,71,Orthodox
77dace88a5af89ba,Cristiano Marcello,"5' 9""",155,72,Orthodox
b6ca4ff213b79dba,Nick Catone,"6' 0""",185,72,Southpaw
cdb3f9d45356124e,Ramiro Hernandez,"5' 9""",135,--,Orthodox
002d290c18ddbfff,Mike Rio,"5' 10""",155,70,Orthodox
446a7a714a1b3742,Brian Houston,"6' 2""",185,--,Orthodox
1415e404902027fd,Shunichi Shimizu,"5' 5""",135,--,Orthodox
c3986f75b5d348c1,Will Chope,"6' 4""",145,--,Switch
cd43d1b5e3738a87,Quinn Mulhern,"6' 3""",155,--,Orthodox
9d1cb64795e45945,Dave Galera,"5' 11""",135,--,Orthodox
6b4ee2b316597cc1,Chris Leben,"5' 11""",185,73,Southpaw
479113cde5506364,Mac Danzig,"5' 8""",155,70,Orthodox
73211706dd128c8d,Cody McKenzie,"6' 0""",155,72,Switch
4d0d40e8020ed197,Roger Bowling,"5' 9""",155,68,Orthodox
23897484af7d99e5,Darren Uyenoyama,"5' 6""",125,65,Orthodox
238251dae9d57051,Pat Barry,"5' 11""",235,74,Orthodox
0562e7dccffbb28a,Julie Kedzie,"5' 5""",135,--,Orthodox
5ab44bdfb61803a9,Nick Ring,"6' 0""",185,74,Southpaw
6a0f5c13b1ad0b07,Peggy Morgan,"6' 1""",135,--,
28a6df2f9cc8da91,Chael Sonnen,"6' 1""",205,73,Southpaw
4cad65ed919a7a69,Edwin Figueroa,"5' 7""",135,69,Orthodox
470ff67892f89b68,Jose Maria,"5' 5""",125,--,Orthodox
c6c959f8c7b2a9a4,Alessio Sakara,"6' 0""",185,72,Orthodox
1b6f3ea9b9dd6b38,Rosi Sexton,"5' 3""",135,--,Orthodox
3409e24ae34fc80b,Michael Kuiper,"6' 0""",185,73,Orthodox
cbb5216cc327c613,George Sotiropoulos,"5' 10""",155,71,Orthodox
1c58924bc59b40df,Adlan Amagov,"6' 2""",170,76,Orthodox
bae005132988f62d,Jeremy Larsen,"5' 10""",145,70,Orthodox
41739d86e0ca31ae,Dustin Pague,"5' 9""",135,74,Orthodox
767237de53926f05,Thiago Silva,"6' 2""",205,74,Orthodox
9f5d99319a73273c,Matt Hamill,"6' 1""",205,76,Orthodox
7dfc8122d6a141eb,Joey Beltran,"6' 1""",185,75,Orthodox
fbda58ff7e7ba55a,Rousimar Palhares,"5' 8""",170,71,Orthodox
2a8f936210c42276,David Mitchell,"6' 0""",170,75,Orthodox
46f2223adc5768e1,Iliarde Santos,"5' 5""",125,67,Orthodox
7cc5aa6f1e1cd087,Mike Ricci,"6' 0""",155,76,Southpaw
6bd1f7a3ebf0ba9d,Nandor Guelmino,"6' 3""",230,--,
f15e584feec105f1,Marcos Vinicius,"5' 9""",125,--,Orthodox
a8ac839448363f28,Joao Zeferino,"5' 11""",170,--,Orthodox
915e3a5c0f5a9151,Keith Wisniewski,"6' 0""",170,--,Orthodox
bb7660440adb1652,Yuri Villefort,"6' 0""",170,73,Orthodox
a013b529800e3141,Brandon Vera,"6' 3""",230,78,Orthodox
4e961b8c512789b3,Pascal Krauss,"6' 1""",170,--,Orthodox
35971dcbeebaae2e,Ryan Couture,"5' 10""",155,73,Orthodox
9b061439562d11ea,Jared Hamman,"6' 3""",185,75,Orthodox
6d417e55937e880d,Martin Kampmann,"6' 0""",170,72,Orthodox
a5ab7bfdc87eb8c5,Brian Melancon,"5' 8""",170,--,Orthodox
11663038ee928af5,Papy Abedi,"5' 11""",185,--,Southpaw
589de151b2ce6f0f,James Head,"6' 1""",170,73,Orthodox
5a216f6d8220d268,Ben Alloway,"5' 11""",170,76,Orthodox
34c8d7cf5c829d4b,Mike Brown,"5' 6""",145,70,Orthodox
c15935fcbd125fe0,Vinny Magalhaes,"6' 3""",205,75,Orthodox
de2aa1aa93552fa3,Sheila Gaff,"5' 5""",135,--,Orthodox
c82dac47278fcff0,Josh Clopton,"5' 6""",145,--,Orthodox
55612b2a21532c50,Ednaldo Oliveira,"6' 5""",205,--,Orthodox
48d32c0942f1bcc6,Bristol Marunde,"6' 1""",170,75,Orthodox
5a1f958791b069ab,Aaron Riley,"5' 8""",155,69,Southpaw
036247c5070d7e4b,John Albert,"5' 8""",135,68,Orthodox
8a03aa1a899bd6ac,Roger Gracie,"6' 4""",185,79,Orthodox
3319bd0335e47f8c,Dave Herman,"6' 4""",242,77,Orthodox
0c0ee300eaf7f08e,Sean Pierson,"6' 0""",170,76,Southpaw
74a986709bb28d8b,John Maguire,"5' 9""",155,69,Southpaw
d69547d88688bdad,Eddie Mendez,"5' 10""",185,--,
04b313193fa6abaa,Karlos Vemola,"6' 0""",185,75,Orthodox
ca618f885c2bec6c,TJ Grant,"5' 10""",155,72,Orthodox
074190be49d6c8a2,Nah-Shon Burrell,"5' 11""",170,--,Orthodox
49ef35df05a142b0,Brian Bowles,"5' 7""",135,70,Orthodox
74e218f6657fe9a0,John Cholish,"5' 11""",155,74,Orthodox
0f523be83c4dedd7,Roger Hollett,"5' 11""",205,--,Orthodox
94a939862c496c87,Azamat Gashimov,"5' 6""",125,--,Orthodox
aef056398bda4e75,Alan Belcher,"6' 2""",185,75,Orthodox
53976afd57399537,Cheick Kongo,"6' 4""",240,82,Orthodox
6bd595f6a5d244ac,Leonard Garcia,"5' 10""",145,68,Orthodox
ef3aab10544ec357,Clifford Starks,"6' 0""",185,78,Orthodox
05843164172d24e0,Gilbert Smith,"5' 9""",185,--,Southpaw
0a2d0a59160ea2c8,Collin Hart,"6' 1""",185,--,Orthodox
f53186f3dfc4e054,Jimmy Quinlan,"6' 0""",185,--,Orthodox
a100c1dce2a48592,Bart Palaszewski,"5' 9""",145,70,Orthodox
cb4edfc535c68698,Justin Lawrence,"5' 8""",145,67,Orthodox
1085b99a6ff86a03,Philip De Fries,"6' 5""",250,79,Orthodox
4166439d50b2e5f8,Pablo Garza,"6' 1""",145,73,Orthodox
61566fb4a13d4f54,Adam Cella,"6' 2""",170,--,
ddc06d620dd23c38,Chris Spang,"6' 2""",170,--,Orthodox
14072d6aacd3212d,Besam Yousef,"5' 11""",170,--,Orthodox
3af71dfd35a8851d,Colin Fletcher,"6' 2""",155,--,Orthodox
34ae865392f6cff8,Antonio Carvalho,"5' 9""",145,70,Orthodox
d31ea3a020c96cb7,Issei Tamura,"5' 5""",135,63,Orthodox
3973238a799c403d,Reuben Duran,"5' 7""",135,71,Orthodox
9a5c0ed7297948f0,Wanderlei Silva,"5' 11""",205,74,Orthodox
a51f98cc3f3bf3a2,Brian Stann,"6' 1""",205,74,Orthodox
4124eaf50ca32b70,Riki Fukuda,"6' 0""",185,73,Southpaw
81ac0e78610fc113,Josh Neer,"5' 11""",170,72,Orthodox
0ae72e4184efa03b,Lavar Johnson,"6' 4""",240,82,Orthodox
38d057ff364bbdb9,Anton Kuivanen,"5' 8""",155,72,Orthodox
b6ee83392e20f3b7,Matt Grice,"5' 8""",145,70,Orthodox
5a77799d8c9e33e1,Caros Fodor,"5' 9""",155,74,Orthodox
265bd3b9b36b3d7a,Brock Jardine,"5' 11""",170,--,Orthodox
e99550b06c7f4c2a,Jon Manley,"6' 1""",170,--,Orthodox
a625d4b249b4fe5c,Jorge Santiago,"6' 1""",170,75,Orthodox
675dc20e508efca2,Che Mills,"6' 1""",170,76,Orthodox
759168021c795803,Matthew Riddle,"6' 1""",170,76,Southpaw
e828c3283ec0a8bd,Terry Etim,"6' 1""",155,73,Orthodox
61ab80d64a6dc09e,Paul Sass,"6' 0""",155,73,Orthodox
92a3b18ede87f0c9,Josh Grispi,"5' 11""",145,74,Orthodox
694ac00133d9ba06,Motonobu Tezuka,"5' 7""",135,--,Southpaw
169123529077071c,Ulysses Gomez,"5' 6""",125,--,Orthodox
80c8002c0de84ab7,Jon Fitch,"6' 0""",170,74,Orthodox
8607e416d789dd5f,Jay Hieron,"6' 0""",170,75,Orthodox
b4313dd7d0490280,Jacob Volkmann,"5' 9""",155,71,Southpaw
81b51f503dc6dfec,Mike Stumpf,"5' 10""",170,--,
6b34dc01aa0c25a3,Vladimir Matyushenko,"6' 0""",205,74,Orthodox
406abb58ebfdb693,Mike Russow,"6' 1""",255,73,Orthodox
e2b7a4bf168d7893,Simeon Thoresen,"6' 1""",170,79,Orthodox
62c44701c775a109,Milton Vieira,"6' 0""",145,--,Orthodox
96ae663a6098af2b,Diego Nunes,"5' 6""",145,67,Orthodox
f8223ca1dc005f67,Pedro Nobre,"5' 5""",135,--,
ec6c7e5b5b6d809b,Wagner Prado,"6' 0""",205,74,Southpaw
d8e00e9df6faff76,CJ Keith,"6' 0""",155,--,Orthodox
f383952c5bdc41b6,Byron Bloodworth,"5' 8""",135,--,Orthodox
d584a1902ca4ea16,Shane del Rosario,"6' 4""",250,--,Southpaw
c2e7c084fdc49463,Jonathan Brookins,"6' 0""",145,74,Southpaw
52042de7a7067513,John Cofer,"5' 9""",155,--,Southpaw
a2fb94e992028846,Jared Papazian,"5' 8""",135,67,Southpaw
a928a5f2c9836898,Manuel Rodriguez,"5' 9""",170,--,Orthodox
55c5fac52148c48d,Brendan Loughnane,"5' 10""",145,70,Switch
6f57fae77184f745,Nick Penner,"6' 4""",205,--,Southpaw
6c924966048e0571,Henry Martinez,"5' 7""",155,69,Southpaw
9b60e64d7f7c12e9,Marcus LeVesseur,"5' 9""",155,70,Southpaw
cf563acd74e6a4d7,Mark Hominick,"5' 8""",145,68,Orthodox
ff40dfcefd938242,Chad Griggs,"6' 1""",205,73,Orthodox
b93c47af1b16a3c9,Rich Franklin,"6' 1""",185,76,Southpaw
2f9daceab96f1482,Zhang Tiequan,"5' 8""",155,69,Orthodox
b0b026faa5e96648,Jeff Hougland,"5' 7""",135,68,Orthodox
34ab4ff4d27b2eec,Yasuhiro Urushitani,"5' 5""",125,--,Southpaw
bbb017f81e8b89e3,Tom DeBlass,"6' 0""",185,--,Orthodox
186dac21950edbf8,Stephan Bonnar,"6' 4""",205,79,Orthodox
5eff1ce52a5531cc,Joey Gambino,"5' 7""",145,--,Orthodox
71558d600f408820,Luiz Cane,"6' 2""",185,77,Southpaw
737e502b11e925d1,Aaron Simpson,"6' 0""",170,73,Orthodox
1cdd5b7b4823da9d,Carlo Prater,"5' 11""",155,72,Switch
f0c75aab66316dfb,Shane Roller,"5' 10""",155,72,Orthodox
b76a58889338d3c1,Dan Hardy,"6' 0""",170,74,Orthodox
64fb82acb25bc56f,Duane Ludwig,"5' 10""",170,70,Orthodox
d1508aead389c70f,DaMarques Johnson,"6' 1""",170,75,Orthodox
1200313a48c7d45a,Jason Young,"5' 9""",145,73,Orthodox
b05d754c2b2cefa3,Walel Watson,"5' 11""",135,75,Orthodox
894da25b7d783ac4,Buddy Roberts,"6' 2""",185,--,Orthodox
1198ebbb10fc6ff2,Tommy Hayden,"5' 9""",145,--,Southpaw
8239100c6416e9e2,Ken Stone,"5' 8""",135,71,Southpaw
cde5cdc8e3ac705e,Eiji Mitsuoka,"5' 7""",145,--,Southpaw
3b7c49acc640bb00,Oli Thompson,"6' 1""",242,75,Orthodox
e64350b7d62f5fd0,Michihiro Omigawa,"5' 6""",145,68,Orthodox
f0b49b823ed431ad,Damacio Page,"5' 6""",135,66,Orthodox
7ff4f5fda8979e3c,Josh Ferguson,"5' 5""",125,--,Orthodox
b2b1082a749012c0,Dan Stittgen,"6' 1""",170,--,Orthodox
287bd987f687eae5,Forrest Griffin,"6' 3""",205,77,Orthodox
40612ac1e1a423f5,Tito Ortiz,"6' 3""",205,74,Orthodox
f74c22396db6bf0c,John Alessio,"5' 10""",155,72,Orthodox
707b602ef94bab00,Yoislandy Izquierdo,"5' 11""",155,--,Southpaw
da4c598425a941c1,Anistavio Medeiros,"5' 6""",145,--,Orthodox
6086e75ea21de66b,Delson Heleno,"5' 11""",185,--,Orthodox
c80420e9d8906733,John Teixeira,"5' 7""",145,--,Orthodox
32b37d92619e082f,Wagner Campos,"5' 6""",145,--,Southpaw
8d4dabefead48d55,Spencer Fisher,"5' 7""",155,68,Southpaw
81ba81ad5f5d2c53,Luis Ramos,"5' 8""",170,--,Orthodox
4b704445cbb41057,Ricardo Funch,"5' 10""",170,74,Southpaw
442cb3599f339005,Carlos Eduardo Rocha,"5' 10""",170,73,Orthodox
1c389c1d147b5c7a,Bernardo Magalhaes,"5' 9""",155,--,Orthodox
02868fd7beb122cf,Jake Hecht,"6' 0""",170,73,Orthodox
51e6bf553ea286ed,Pat Schilling,"5' 8""",145,--,Orthodox
261079c03d0f7353,Chris Tickle,"5' 9""",155,--,
dc258547cb48c2d2,Chris Saunders,"5' 8""",155,--,
cc8df8989ebdb513,Jason Miller,"6' 1""",185,--,Orthodox
cdfc24c09c02cb2a,Jorge Lopez,"5' 10""",170,--,Orthodox
1db74544103bcf30,Jason MacDonald,"6' 3""",185,80,Orthodox
8823cf6c5e0b976e,Kamal Shalorus,"5' 8""",155,68,Orthodox
c2189c9a53c87389,Jeff Curran,"5' 6""",135,69,Orthodox
04b64278d328acb2,Alex Soto,"5' 8""",135,--,Southpaw
bec5c5bcda49d162,Nick Denis,"5' 7""",135,--,Orthodox
a0678b8066e86510,Mike Massenzio,"6' 2""",185,73,Southpaw
4ff49a81c905157f,Miguel Torres,"5' 9""",135,76,Orthodox
aa70effc1161ff7e,Eddie Yagin,"5' 7""",145,--,Orthodox
bfc2acf76c6ac7fd,Eric Wisely,"5' 8""",145,--,Southpaw
f7f357927a0e95d1,Aaron Rosa,"6' 4""",205,77,Orthodox
0cc95f3d65ef1f09,Mackens Semerzier,"5' 9""",145,72,Orthodox
5d4c92bff66911d0,Steve Cantwell,"6' 2""",185,75,Orthodox
97200a58a53fca1d,Chris Cope,"6' 0""",170,72,Orthodox
599b2ef68290b9cf,Jon Olav Einemo,"6' 6""",253,--,Orthodox
321a2ab5cb5cb34e,Christian Morecraft,"6' 6""",260,81,Orthodox
f49dcdb0cae73698,Jorge Rivera,"6' 1""",185,73,Orthodox
dbfe75614f7ede35,Eric Schafer,"6' 3""",185,76,Orthodox
64ed450be4c32da6,Daniel Roberts,"5' 10""",170,74,Southpaw
229adb5166b797dd,Joseph Sandoval,"5' 7""",135,--,Southpaw
239566c4fce299c4,Junior Assuncao,"5' 9""",145,72,Orthodox
a1fe071d0fdf68cb,Claude Patrick,"5' 11""",170,75,Orthodox
8268d3869cc5fc9b,Krzysztof Soszynski,"6' 1""",205,77,Open Stance
1f6e8477f44ad104,Dennis Hallman,"5' 9""",155,72,Orthodox
b3e9073d53f29cce,Rich Attonito,"5' 10""",170,72,Orthodox
18f4133744e5137a,Stephen Bass,"5' 9""",145,--,Orthodox
1463949150ba9d54,Dustin Neace,"5' 9""",145,69,
9f77aa7ddf8e6276,Jason Brilz,"5' 11""",205,71,Orthodox
1f4a2a1ce7056d73,Nick Pace,"5' 7""",135,68,Orthodox
85edff408fb9b7d3,Shamar Bailey,"5' 9""",155,75,Southpaw
db59d055ceb0c24b,Clay Harvison,"6' 1""",170,74,Orthodox
0ecbdaefd9e339fe,Cole Escovedo,"5' 7""",135,72,Orthodox
22a48c7dd5b6602b,Paul Bradley,"5' 9""",170,--,Orthodox
f7d472ab1980a0da,Matt Lucas,"6' 1""",205,--,
496d4ebf95509162,Edward Faaloloto,--,155,70,Orthodox
10cb9ebd56eb0d5d,Rob Broughton,"6' 2""",265,74,Orthodox
7652c9c89c9f6225,Tyson Griffin,"5' 6""",145,68,Orthodox
e4e359a0aa4e6d39,Eliot Marshall,"6' 2""",205,77,Orthodox
2937187310468aa7,Danny Downes,"6' 0""",155,72,Orthodox
ed4fa97291fe0c12,Kenny Florian,"5' 10""",145,74,Southpaw
b2bd73930caf05dd,Matt Hughes,"5' 9""",170,73,Switch
56d1c6d9ae1e2736,Ricardo Romero,"6' 0""",205,76,Orthodox
4e8af8e4f88cc25b,Donny Walker,"5' 9""",135,--,
c48e6e670f0359e1,Mike Lullo,"5' 8""",145,--,Orthodox
7b23fd06b901565c,Ian Loveland,"5' 8""",145,--,Orthodox
b846daf927967a94,Chris Lytle,"5' 11""",170,68,Orthodox
2a51f77860485ce0,TJ O'Brien,"6' 2""",155,--,Orthodox
f18dbb31bcefc93e,Jason Reinhardt,"5' 6""",135,--,Orthodox
afd169519300c165,Andre Winner,"5' 11""",155,73,Orthodox
611ceb9a50616ff8,Joe Stevenson,"5' 7""",145,70,Orthodox
08acec63b0c6d1e5,Javier Vazquez,"5' 7""",145,69,Southpaw
1318dffe39a8969c,Curt Warburton,"6' 0""",155,73,Orthodox
a952cc6135340614,Shane Carwin,"6' 2""",265,80,Orthodox
35004f1d2c0eeef8,Jesse Bongfeldt,"6' 0""",185,--,Orthodox
d295785dd7ac9851,Tim Credeur,"6' 3""",185,75,Orthodox
b2669690044c5a34,Chuck O'Neil,"6' 2""",170,--,
99e64687e13230f4,Ryan McGillivray,"5' 11""",170,--,
91e7312791604003,Kendall Grove,"6' 6""",185,79,Orthodox
d489059c75720676,Randy Couture,"6' 1""",205,75,Orthodox
35c44c29fabdc5ae,Charlie Valencia,"5' 3""",135,64,Orthodox
0d5a2a3c7b1abf4c,Ryan Jensen,"6' 1""",185,76,Orthodox
386696f3539d0325,Kyle Watson,"6' 0""",155,--,Southpaw
bf39144e667faaa0,Jon Madsen,"6' 0""",240,72,Orthodox
9f5cefba3b333fa0,Kris McCray,"6' 0""",170,76,Orthodox
4a2ae4eba7910810,Sean McCorkle,"6' 7""",265,81,Orthodox
68d0494d738dfe3d,Mario Miranda,"6' 3""",185,74,Orthodox
79c1743e40bc61a7,Waylon Lowe,"5' 7""",145,--,Southpaw
fe61ebf98b4ac9b5,Ricardo Almeida,"6' 0""",170,74,Orthodox
8c9249669e4c7295,Kurt Pellegrino,"5' 8""",155,70,Orthodox
dd77a096ed30451e,Rob Kimmons,"5' 10""",185,73,Orthodox
5033b45cd274332c,Todd Brown,"5' 11""",205,--,Orthodox
74c19e9aa7595e68,Tom Blackledge,--,205,--,Orthodox
fac7689da2e7bba2,Chris Tuchscherer,"6' 2""",258,76,Orthodox
2799da97777a2699,Maciej Jewtuszko,"6' 0""",155,--,Southpaw
f5864cf86d31a219,Antonio Banuelos,"5' 5""",135,63,Orthodox
0a4a41f2793fa658,Paul Kelly,"5' 9""",155,70,Orthodox
abfecb7fc7786da4,Paul Taylor,"6' 0""",155,72,Orthodox
3da958a1e818e9b1,Gabe Ruediger,"5' 10""",155,--,Orthodox
2bfccf5ca9b94e96,Tim Hague,"6' 4""",260,76,Orthodox
2688bd8cfc2d2998,Mike Guymon,"6' 0""",170,74,Orthodox
585c56caa45ca724,Willamy Freire,"5' 8""",155,--,Orthodox
8340786c8fc959b0,Amilcar Alves,"6' 0""",170,--,Southpaw
ef803bac42e6a974,Marcus Davis,"5' 10""",170,70,Southpaw
bc4f49e80fb2c46c,Phil Baroni,"5' 9""",170,72,Orthodox
26767c5280c68257,Greg Soto,"5' 11""",170,73,Orthodox
4c721aa373ec5009,Antonio McKee,"5' 8""",155,--,Southpaw
cc14d3157404edc7,Joe Doerksen,"6' 0""",185,75,Orthodox
b3b04484b9377c2c,Dustin Hazelett,"6' 1""",170,76,Orthodox
dacc4e18ecae2a91,Pat Audinwood,"6' 0""",155,--,Orthodox
82be0f1169bf850a,Aaron Wilkinson,"5' 10""",155,--,Orthodox
da3d92fefa826739,Tyler Toner,"5' 8""",145,70,Orthodox
a900ae308efe7f6e,Sako Chivitchian,"5' 11""",155,--,Orthodox
dad38cf985c43617,Fredson Paixao,"5' 6""",145,66,Orthodox
f901c7889f44a022,Gerald Harris,"5' 11""",185,77,Southpaw
28de9504e826b798,Maiquel Falcao,"5' 11""",185,--,Orthodox
491be33ae50a6ed3,Brian Foster,"5' 9""",170,71,Orthodox
4ceb248162eb2ef1,Karo Parisyan,"5' 10""",170,72,Orthodox
c8582657f57f492f,Goran Reljic,"6' 3""",205,81,Southpaw
d9e2cb24afac3c04,Nick Osipczak,"6' 2""",170,76,Orthodox
4482c9c96cd0a69d,Alexandre Ferreira,"5' 7""",205,--,Orthodox
89cf9b00a6b6276f,Mark Scanlon,"5' 9""",170,--,Orthodox
fd16474727b655b3,Seth Petruzelli,"6' 0""",205,76,Orthodox
7a282caac2fd21f7,Gilbert Yvel,"6' 2""",225,77,Orthodox
dce753ce49abddbf,James Wilks,"6' 1""",170,75,Orthodox
5e561206c782b18c,Vinicius Queiroz,"6' 7""",220,--,Orthodox
d839143b4468288e,Mark Holst,"6' 0""",155,--,Orthodox
b92c4943d32db3d3,James McSweeney,"6' 4""",230,77,Switch
7d11df982ae0267d,Matt Serra,"5' 6""",170,68,Orthodox
e8f4fe9dd8a061ed,Sean Sherk,"5' 6""",155,67,Orthodox
d2d1f724083b8f4b,Steve Lopez,"5' 11""",155,--,Orthodox
66aa42e49f895937,Julio Paulino,"6' 0""",170,--,Orthodox
7bb7537ffb105909,John Gunderson,"5' 9""",155,69,Orthodox
93f00a03fa44fb1e,Tomasz Drwal,"6' 1""",205,76,Orthodox
dc3fbd168bba6fb2,Forrest Petz,"5' 9""",170,71,Orthodox
10536b1a04ab67c8,James Toney,"5' 9""",220,--,Orthodox
c5209dcbc67051ae,John Salter,"6' 1""",185,74,Southpaw
6f8ed7dbd7c5df7e,Rodney Wallace,"5' 9""",205,72,Switch
8e68628967b9920b,James Irvin,"6' 2""",205,75,Orthodox
484c83dce0ec8054,Steve Steinbeiss,"6' 3""",185,75,Orthodox
e4eedec09eb93cb1,Keith Jardine,"6' 2""",185,76,Orthodox
91d14a73903d4035,Jamie Yager,"6' 1""",185,--,Orthodox
90ab2280e6f730f0,Josh Bryant,"5' 10""",185,--,Orthodox
cd30ca5d9e53009c,James Hammortree,"6' 3""",185,--,Orthodox
e82d9eed17fb4b14,Chuck Liddell,"6' 2""",205,76,Orthodox
f966a99d0791c7b4,David Loiseau,"6' 0""",185,76,Orthodox
c87b88ab025f17eb,Jesse Lennox,"5' 9""",170,72,Orthodox
5a281ecf2377f825,Dan Lauzon,"5' 10""",155,--,Orthodox
0bd00ae8b3539d59,Joe Brammer,"5' 8""",155,--,Orthodox
1f71ea0e370d2b45,Jesse Forbes,"6' 2""",185,75,Southpaw
2d883239d6a909a4,Paul Daley,"5' 9""",170,76,Orthodox
648681e769190015,Kevin Ferguson,"6' 2""",235,77,Orthodox
42fc1a6d327c7a94,Jonathan Goulet,"6' 0""",170,73,Orthodox
13cc53e6e9057c87,Yoshiyuki Yoshida,"5' 11""",170,70,Southpaw
0e1583638d7465ef,Renzo Gracie,"5' 10""",185,--,Orthodox
79d9a83760535761,Brad Blackburn,"5' 10""",170,73,Orthodox
06594882edcdbd64,Matt Veach,"5' 11""",155,--,Orthodox
922abb12f676eae9,Mostapha Al-Turk,"6' 2""",245,77,Orthodox
c6c9976cdbc48b02,Nate Quarry,"6' 0""",185,72,Open Stance
82f9a9026c50c694,Ronys Torres,"5' 7""",155,--,Orthodox
c920244eb65831d7,Rob Emerson,"5' 9""",155,70,Orthodox
8952bf8b15d94b02,Caol Uno,"5' 7""",155,70,Southpaw
867ead327f2b9b0d,Lucio Linhares,"6' 2""",185,--,Orthodox
1e45716ba21dd991,Rory Markham,"6' 0""",170,71,Orthodox
8ea4a79e681edfac,Paul Buentello,"6' 2""",245,77,Orthodox
0288ecddd7032852,Shannon Gugerty,"5' 10""",155,71,Orthodox
aabe54dfc86a25a8,Chase Gormley,"6' 3""",265,--,Orthodox
aa6cc497bf0d7fed,Mark Coleman,"6' 1""",205,75,Orthodox
37f3f34cf57d0194,Frank Trigg,"5' 9""",170,71,Southpaw
a404f9759e008969,Justin Buchholz,"6' 0""",155,73,Orthodox
849571af07ca8e30,Rolles Gracie,"6' 4""",242,--,Orthodox
926355dc621555bb,Jay Silva,"6' 2""",185,--,Southpaw
39270190e20c9e84,Kyle Bradley,"5' 9""",155,71,Orthodox
b80602c582137cc1,Wilson Gouveia,"6' 1""",185,76,Orthodox
37a64b4fce96980f,Shane Nelson,"5' 9""",155,70,Southpaw
9fa664166ac556c3,Kevin Burns,"5' 10""",170,74,Orthodox
95e54695de4b7c8f,Houston Alexander,"6' 0""",205,72,Orthodox
e5b8e4d509d21071,Marcus Jones,"6' 6""",265,--,Orthodox
a0cc96195b64aa09,Darrill Schoonover,"6' 2""",220,--,Orthodox
7ac6a415d3f79f90,Justin Wren,"6' 2""",265,--,Orthodox
ea3aa65260809983,Jake Rosholt,"6' 1""",185,--,Orthodox
14cafec198ecd13d,Brock Larson,"5' 11""",170,71,Southpaw
e533f1d6f08c6544,Jason Dent,"5' 10""",155,71,Orthodox
44b0d8a8cfaed5fc,Denis Kang,"5' 11""",185,77,Orthodox
e79cd2054eb3700d,Rolando Delgado,"6' 3""",155,77,Orthodox
8cdf08e5b0619387,Antoni Hardonk,"6' 4""",245,78,Orthodox
f4f5d820727d0111,Razak Al-Hassan,"6' 2""",205,--,Orthodox
acd1e1af435d1cd7,Hermes Franca,"5' 6""",155,71,Orthodox
c39da331ae1fb5c6,Drew McFedries,"6' 0""",185,72,Southpaw
e07bd7ac97d249dc,Roger Huerta,"5' 9""",155,70,Orthodox
276449943d118f05,Chris Wilson,"6' 1""",170,75,Orthodox
c0b25d6da4ada1a3,Justin McCully,"6' 1""",225,73,Orthodox
737294bf3cb63b33,Marcus Aurelio,"5' 10""",155,74,Orthodox
b2e79264d6377469,Dan Cramer,"6' 2""",170,--,Orthodox
5f0f377b25b5f9d3,Danillo Villefort,"6' 1""",185,--,Orthodox
8dc68849a49d22de,Jake O'Brien,"6' 3""",205,76,Orthodox
783c63d6e7d15285,Mike Ciesnolevicz,"6' 0""",235,--,Orthodox
1874eb38cd2d9566,Frank Lester,"5' 11""",170,--,Orthodox
56172b61dffdf5aa,Cameron Dollar,"5' 11""",155,--,Orthodox
a99c2aeeaf679094,Dale Hartt,"5' 10""",155,69,Orthodox
a12af6a3519429fd,Denis Stojnic,"6' 0""",245,--,Orthodox
0093db45b442209a,Xavier Foupa-Pokam,"6' 1""",185,--,Open Stance
194fe7babbcf3a1b,Andre Gusmao,"6' 0""",205,--,Orthodox
3562015073af54ef,Brandon Wolff,"5' 9""",170,--,Orthodox
82f6e457486ac939,David Kaplan,"5' 7""",155,--,Orthodox
24493a2ea8f998c9,David Bielkheden,"5' 10""",155,71,Orthodox
