ourFighterId,sherdogId,fullName,date,organisation,canonicalOrg,tier,tierMultiplier,opponentName,opponentSherdogId,result,method,round,eventName
58cfe90363989b8f,Cong-Wang-413126,Wang Cong,2023-07-22,Dragon FC,Dragon FC,tier4,0.35,Tae Murayama,Tae-Murayama-382149,win,TKO (Head Kick and Punches),1,Dragon FC - Dragon Fighting Championship
58cfe90363989b8f,Cong-Wang-413126,Wang Cong,2022-07-09,Huya FC,Huya FC,tier4,0.35,Hongfeng Ji,Hongfeng-Ji-382375,win,Submission (Rear-Naked Choke),2,Huya FC - Huya Fighting Championship 6
f2a4a3932a91dc1e,Eduarda-Moura-395040,Eduarda Moura,2023-08-15,Dana White's Contender Series,Dana White's Contender Series,tier2,0.78,Janaina Silva,Janaina-Silva-284089,win,Submission (Rear-Naked Choke),1,Dana White's Contender Series - Contender Series 2023: Week 2
f2a4a3932a91dc1e,Eduarda-Moura-395040,Eduarda Moura,2023-03-25,DF,DF,tier4,0.35,Claudiene Ferreira Alves,Claudiene-Ferreira-Alves-334639,win,TKO (Punch),2,DF - Demo Fight 16
f2a4a3932a91dc1e,Eduarda-Moura-395040,Eduarda Moura,2022-11-24,Thunder Fight,Thunder Fight,tier4,0.35,Maria Eduarda Santana,Maria-Eduarda-Santana-408044,win,Submission (Rear-Naked Choke),1,Thunder Fight 39 - Santos vs. Moitinho
f2a4a3932a91dc1e,Eduarda-Moura-395040,Eduarda Moura,2022-11-05,WS Fighting,WS Fighting,tier4,0.35,Paisiella De Souza Moraes,Paisiella-De-Souza-Moraes-406896,win,Submission (Rear-Naked Choke),1,WS Fighting 6 - WS Fighting 6
f2a4a3932a91dc1e,Eduarda-Moura-395040,Eduarda Moura,2022-09-24,DF,DF,tier4,0.35,Aline Sattelmayer,Aline-Sattelmayer-115879,win,Decision (Split),3,DF - Demo Fight 14
f2a4a3932a91dc1e,Eduarda-Moura-395040,Eduarda Moura,2022-06-19,VEC,VEC,tier4,0.35,Sharolayne Almeida,Sharolayne-Almeida-324385,win,KO,1,VEC - Valhalla Extreme Challenger
f2a4a3932a91dc1e,Eduarda-Moura-395040,Eduarda Moura,2022-05-07,MCF,MCF,tier4,0.35,Renata Aline Santos Silva,Renata-Aline-Santos-Silva-405839,win,Submission (Rear-Naked Choke),1,MCF 1 - Matilha Champions Fight 1
f2a4a3932a91dc1e,Eduarda-Moura-395040,Eduarda Moura,2022-04-30,DF,DF,tier4,0.35,Suiane Teixeira dos Santos,Suiane-Teixeira-dos-Santos-234199,win,Submission (Rear-Naked Choke),1,DF - Demo Fight 12
f2a4a3932a91dc1e,Eduarda-Moura-395040,Eduarda Moura,2022-03-27,JF,JF,tier4,0.35,Ana Vitoria Cardoso Santana,Ana-Vitoria-Cardoso-Santana-403544,win,TKO (Punch),1,JF - Jardim Fight 4
a991252ad3712030,Muin-Gafurov-182325,Muin Gafurov,2022-10-14,LFA,LFA,tier3,0.55,Diego Silva,Diego-Silva-165561,win,TKO (Spinning Back Kick to the Body),3,LFA 144 - Gafurov vs. Silva
a991252ad3712030,Muin-Gafurov-182325,Muin Gafurov,2022-06-10,LFA,LFA,tier3,0.55,Herbeth Sousa,Herbeth-Sousa-121337,win,KO (Punch),2,LFA 134 - Gafurov vs. Sousa
a991252ad3712030,Muin-Gafurov-182325,Muin Gafurov,2021-09-07,Dana White's Contender Series,Dana White's Contender Series,tier2,0.78,Chad Anheliger,Chad-Anheliger-63370,loss,Decision (Split),3,Dana White's Contender Series - Contender Series 2021: Week 2
a991252ad3712030,Muin-Gafurov-182325,Muin Gafurov,2021-01-15,UAE Warriors,UAE Warriors,tier4,0.35,Walter Zamora,Walter-Zamora-57249,win,Decision (Unanimous),3,UAE Warriors - UAE Warriors 15
a991252ad3712030,Muin-Gafurov-182325,Muin Gafurov,2019-10-25,One Championship,ONE Championship,tier2_5,0.68,John Lineker,John-Lineker-41906,loss,Decision (Unanimous),3,One Championship - Dawn of Valor
a991252ad3712030,Muin-Gafurov-182325,Muin Gafurov,2018-10-06,One Championship,ONE Championship,tier2_5,0.68,Leandro Issa,Leandro-Issa-19521,win,KO (Punch),1,One Championship - Kingdom of Heroes
a991252ad3712030,Muin-Gafurov-182325,Muin Gafurov,2017-10-14,TFC,TFC,tier4,0.35,Italo Freitas,Italo-Freitas-133627,win,TKO (Punches),1,TFC 5 - Tajikistan Fighting Championship 5
a991252ad3712030,Muin-Gafurov-182325,Muin Gafurov,2017-03-24,ACB,ACB,tier4,0.35,Beno Adamia,Beno-Adamia-201295,win,TKO (Punches),1,ACB 55 - Dushanbe
a991252ad3712030,Muin-Gafurov-182325,Muin Gafurov,2016-11-27,TFC Danghara,TFC Danghara,tier4,0.35,Sami Amin,Sami-Amin-134367,win,TKO (Submission to Punches),1,TFC Danghara 2016 - Battle for the Title of Ismoil Somoni 5
a991252ad3712030,Muin-Gafurov-182325,Muin Gafurov,2016-11-27,TFC Danghara,TFC Danghara,tier4,0.35,Tao Zhou,Tao-Zhou-186573,win,Submission (Armbar),1,TFC Danghara 2016 - Battle for the Title of Ismoil Somoni 5
a991252ad3712030,Muin-Gafurov-182325,Muin Gafurov,2016-10-07,One Championship,ONE Championship,tier2_5,0.68,Kevin Belingon,Kevin-Belingon-40881,loss,Decision (Unanimous),3,One Championship - State of Warriors
a991252ad3712030,Muin-Gafurov-182325,Muin Gafurov,2016-04-15,One Championship,ONE Championship,tier2_5,0.68,Reece McLaren,Reece-McLaren-75160,loss,Decision (Unanimous),3,One Championship 41 - Global Rivals
a991252ad3712030,Muin-Gafurov-182325,Muin Gafurov,2016-01-23,One Championship,ONE Championship,tier2_5,0.68,Toni Tauru,Toni-Tauru-79446,win,TKO (Punches),3,One Championship 37 - Dynasty of Champions 5
a991252ad3712030,Muin-Gafurov-182325,Muin Gafurov,2015-12-11,Professional Combat Sambo,Professional Combat Sambo,tier4,0.35,Yusef Abdollah,Yusef-Abdollah-214239,win,Submission (Armbar),1,Professional Combat Sambo - Tajikistan vs. Belarus
a991252ad3712030,Muin-Gafurov-182325,Muin Gafurov,2015-09-27,One Championship,ONE Championship,tier2_5,0.68,Casey Suire,Casey-Suire-100261,win,KO (Spinning Back Kick to the Body),1,One Championship 31 - Odyssey of Champions
a991252ad3712030,Muin-Gafurov-182325,Muin Gafurov,2015-02-10,Professional Combat Sambo,Professional Combat Sambo,tier4,0.35,Magomed Abdulaev,Magomed-Abdulaev-193913,win,Submission (Guillotine Choke),1,Professional Combat Sambo - Russia Cup
a991252ad3712030,Muin-Gafurov-182325,Muin Gafurov,2015-01-24,Alash Pride,Alash Pride,tier4,0.35,Alex Matrunenok,Alex-Matrunenok-189297,win,Submission (Armbar),1,Alash Pride - Royal Plaza Volume 2
a991252ad3712030,Muin-Gafurov-182325,Muin Gafurov,2014-12-25,Alash Pride,Alash Pride,tier4,0.35,Rustem Ensebayev,Rustem-Ensebayev-186205,win,Submission (Armbar),1,Alash Pride - Selection 6
a991252ad3712030,Muin-Gafurov-182325,Muin Gafurov,2014-11-29,World Championship Pankration,World Championship Pankration,tier4,0.35,Ivan Eremenko,Ivan-Eremenko-190847,win,Submission (Guillotine Choke),1,World Championship Pankration - World Championship Pankration Kaliningrad
a991252ad3712030,Muin-Gafurov-182325,Muin Gafurov,2014-10-31,TMC,TMC,tier4,0.35,Nicolas Joannes,Nicolas-Joannes-47137,win,Submission (Rear-Naked Choke),1,TMC - Tajikistan Mixfight Championship 1
a991252ad3712030,Muin-Gafurov-182325,Muin Gafurov,2014-06-14,Professional Combat Sambo,Professional Combat Sambo,tier4,0.35,Alex Matrunenok,Alex-Matrunenok-189297,win,TKO (Punches),1,Professional Combat Sambo - International tournament
a991252ad3712030,Muin-Gafurov-182325,Muin Gafurov,2013-11-15,WCSA Combat League,WCSA Combat League,tier4,0.35,Azad  Bakhtiyar,Azad-Bakhtiyar-206287,win,TKO (Punches),1,WCSA Combat League - Combat Ring 5: Steel Heart
20c8eb11c1c160b9,Jakub-Wiklacz-169259,Jakub Wiklacz,2024-06-07,KSW,KSW,tier3,0.55,Sebastian Przybysz,Sebastian-Przybysz-218519,win,Technical Submission (Guillotine Choke),2,KSW 95 - Wiklacz vs. Przybysz 5
20c8eb11c1c160b9,Jakub-Wiklacz-169259,Jakub Wiklacz,2024-03-16,KSW,KSW,tier3,0.55,Zuriko Jojua,Zuriko-Jojua-250709,win,Decision (Unanimous),5,KSW 92 - Wiklacz vs. Jojua
20c8eb11c1c160b9,Jakub-Wiklacz-169259,Jakub Wiklacz,2023-09-16,KSW,KSW,tier3,0.55,Sebastian Przybysz,Sebastian-Przybysz-218519,draw,Technical Decision (Unanimous Draw),4,KSW 86 - Wiklacz vs. Przybysz 4
20c8eb11c1c160b9,Jakub-Wiklacz-169259,Jakub Wiklacz,2022-12-17,KSW,KSW,tier3,0.55,Sebastian Przybysz,Sebastian-Przybysz-218519,win,Decision (Split),5,KSW 77 - Khalidov vs. Pudzianowski
20c8eb11c1c160b9,Jakub-Wiklacz-169259,Jakub Wiklacz,2022-06-18,KSW,KSW,tier3,0.55,Bruno Santos,Bruno-Santos-207023,win,Decision (Unanimous),3,KSW 71 - Ziolkowski vs. Rajewski
20c8eb11c1c160b9,Jakub-Wiklacz-169259,Jakub Wiklacz,2021-09-04,KSW,KSW,tier3,0.55,Antun Racic,Antun-Racic-45832,win,Submission (Guillotine Choke),1,KSW 63 - Crime Of The Century
20c8eb11c1c160b9,Jakub-Wiklacz-169259,Jakub Wiklacz,2021-04-24,KSW,KSW,tier3,0.55,Patryk Surdyn,Patryk-Surdyn-221869,win,Decision (Unanimous),3,KSW 60 - De Fries vs. Narkun 2
20c8eb11c1c160b9,Jakub-Wiklacz-169259,Jakub Wiklacz,2020-07-11,KSW,KSW,tier3,0.55,Sebastian Przybysz,Sebastian-Przybysz-218519,loss,TKO (Punches to the Body),3,KSW 53 - Reborn
20c8eb11c1c160b9,Jakub-Wiklacz-169259,Jakub Wiklacz,2020-02-15,Eagles FC,Eagles FC,tier4,0.35,Nikolay Kondratyuk,Nikolay-Kondratyuk-193489,win,Submission (Rear-Naked Choke),1,Eagles FC - Next Level
20c8eb11c1c160b9,Jakub-Wiklacz-169259,Jakub Wiklacz,2019-10-26,EFC,EFC,tier4,0.35,Gheorghe Lupu,Gheorghe-Lupu-246665,win,Submission (Triangle Choke),2,EFC - Eagles Elimination
20c8eb11c1c160b9,Jakub-Wiklacz-169259,Jakub Wiklacz,2018-04-28,CG,CG,tier4,0.35,Simone D'Anna,Simone-DAnna-222631,win,Submission (Triangle Choke),1,CG 20 - Celtic Gladiator 20
20c8eb11c1c160b9,Jakub-Wiklacz-169259,Jakub Wiklacz,2017-12-02,Spartan Fight,Spartan Fight,tier4,0.35,Piotr Wroblewski,Piotr-Wroblewski-169117,win,Submission (Guillotine Choke),2,Spartan Fight 9 - Browarski vs Kondraciuk
20c8eb11c1c160b9,Jakub-Wiklacz-169259,Jakub Wiklacz,2017-09-23,Spartan Fight,Spartan Fight,tier4,0.35,Blazej Majdan,Blazej-Majdan-197907,win,Submission (Rear-Naked Choke),1,Spartan Fight 8 - Witos vs. Hrynchuk
20c8eb11c1c160b9,Jakub-Wiklacz-169259,Jakub Wiklacz,2017-07-01,ACB,ACB,tier4,0.35,Sebastian Przybysz,Sebastian-Przybysz-218519,win,Decision (Unanimous),3,ACB 63 - Gdnask/Sopot
20c8eb11c1c160b9,Jakub-Wiklacz-169259,Jakub Wiklacz,2017-02-18,ACB,ACB,tier4,0.35,Dukvaha Astamirov,Dukvaha-Astamirov-168199,loss,TKO (Punches),2,ACB 53 - Olsztyn: Young Eagles 15
20c8eb11c1c160b9,Jakub-Wiklacz-169259,Jakub Wiklacz,2016-12-17,Spartan Fight,Spartan Fight,tier4,0.35,Dawid Gralka,Dawid-Gralka-183925,loss,Submission (Heel Hook),1,Spartan Fight 6 - Piechota vs. Sokolis
20c8eb11c1c160b9,Jakub-Wiklacz-169259,Jakub Wiklacz,2016-10-08,Spartan Fight,Spartan Fight,tier4,0.35,Azamat Mustafaev,Azamat-Mustafaev-115733,win,Submission (Guillotine Choke),1,Spartan Fight 5 - Browarski vs. Conti
20c8eb11c1c160b9,Jakub-Wiklacz-169259,Jakub Wiklacz,2015-09-12,MFC,MFC,tier4,0.35,Marcin Bilman,Marcin-Bilman-65706,draw,Draw (Majority),3,MFC 8 - Makowski Fighting Championship 8
20c8eb11c1c160b9,Jakub-Wiklacz-169259,Jakub Wiklacz,2015-04-24,PLMMA,PLMMA,tier4,0.35,Adrian Biniecki,Adrian-Biniecki-177847,win,Submission (Guillotine Choke),1,PLMMA 54 - Wloclawek
20c8eb11c1c160b9,Jakub-Wiklacz-169259,Jakub Wiklacz,2014-11-14,GA,GA,tier4,0.35,Igor Wojtas,Igor-Wojtas-136023,win,Decision (Split),3,GA - Gladiator Arena 7
20c8eb11c1c160b9,Jakub-Wiklacz-169259,Jakub Wiklacz,2014-06-08,FA,FA,tier4,0.35,Nickolas Kosmel,Nickolas-Kosmel-164727,win,Submission (Armbar),1,FA 9 - Fighters Arena 9
fe5b6eb764fa7cf7,Klaudia-Sygula-328753,Klaudia Sygula,2023-09-16,MMAGP,MMAGP,tier4,0.35,Yulia Kutsenko,Yulia-Kutsenko-246125,win,TKO,2,MMAGP - Mixed Martial Arts Grand Prix: Kouadja vs. Maalem
fe5b6eb764fa7cf7,Klaudia-Sygula-328753,Klaudia Sygula,2022-12-16,FEN,FEN,tier4,0.35,Ana Lobzhanidze,Ana-Lobzhanidze-394006,win,TKO (Punches),1,FEN 43 - ENERGA Fight Night Szczecin
fe5b6eb764fa7cf7,Klaudia-Sygula-328753,Klaudia Sygula,2022-07-29,AFN,AFN,tier4,0.35,Brena Cardozo,Brena-Cardozo-353187,win,Decision (Unanimous),3,AFN 14 - Armia Fight Night
fe5b6eb764fa7cf7,Klaudia-Sygula-328753,Klaudia Sygula,2021-11-05,AFN,AFN,tier4,0.35,Zoya Litvinenko,Zoya-Litvinenko-379022,win,Decision (Unanimous),3,AFN 11 - Armia Fight Night: Bitwa o Niepodleglosc
fe5b6eb764fa7cf7,Klaudia-Sygula-328753,Klaudia Sygula,2021-07-16,AFN,AFN,tier4,0.35,Daria Rehil,Daria-Rehil-250769,win,Decision (Unanimous),3,AFN 10 - Armia Fight Night
fe5b6eb764fa7cf7,Klaudia-Sygula-328753,Klaudia Sygula,2021-05-08,AFN,AFN,tier4,0.35,Sylwia Maksym,Sylwia-Maksym-385259,win,Submission (Armbar),1,AFN - Armia Fight Night Special Edition
fe5b6eb764fa7cf7,Klaudia-Sygula-328753,Klaudia Sygula,2021-01-22,AFN,AFN,tier4,0.35,Karolina Sobek,Karolina-Sobek-305487,loss,Submission (Scarf Hold Armlock),3,AFN 9 - Armia Fight Night
29f2d5ce1eef7082,Priscila-Cachoeira-227399,Priscila Cachoeira,2017-09-07,HFN,HFN,tier4,0.35,Rosy Duarte,Rosy-Duarte-133019,win,TKO (Punches),2,HFN - Hipnose Fight Night 3
29f2d5ce1eef7082,Priscila-Cachoeira-227399,Priscila Cachoeira,2017-07-01,Curitiba Top Fight,Curitiba Top Fight,tier4,0.35,Marta Souza,Marta-Souza-150465,win,Decision (Majority),3,Curitiba Top Fight 11 - Girls' Night
29f2d5ce1eef7082,Priscila-Cachoeira-227399,Priscila Cachoeira,2017-05-25,FLC,FLC,tier4,0.35,Karoline Martins Moreira,Karoline-Martins-Moreira-184181,win,TKO (Punches),1,FLC 5 - CUFA Fight Festival 5
29f2d5ce1eef7082,Priscila-Cachoeira-227399,Priscila Cachoeira,2017-02-24,CTF,CTF,tier4,0.35,Laisa Coimbra,Laisa-Coimbra-184233,win,KO (Punches),1,CTF - Curitiba Top Fight 10
29f2d5ce1eef7082,Priscila-Cachoeira-227399,Priscila Cachoeira,2016-12-16,FLC,FLC,tier4,0.35,Alexandra de Cassia Rodrigues,Alexandra-de-Cassia-Rodrigues-184883,win,KO (Punches),2,FLC 4 - CUFA Fight Festival 4
29f2d5ce1eef7082,Priscila-Cachoeira-227399,Priscila Cachoeira,2016-09-17,XFMMA,XFMMA,tier4,0.35,Amanda Torres,Amanda-Torres-111663,win,Decision (Unanimous),3,XFMMA - XForce MMA 4
29f2d5ce1eef7082,Priscila-Cachoeira-227399,Priscila Cachoeira,2016-08-13,HFN,HFN,tier4,0.35,Paula Baack,Paula-Baack-153651,win,Decision (Unanimous),3,HFN - Hipnose Fight Night 2
29f2d5ce1eef7082,Priscila-Cachoeira-227399,Priscila Cachoeira,2016-06-11,YC,YC,tier4,0.35,Cleudilene Costa,Cleudilene-Costa-195705,win,Decision (Unanimous),3,YC - Your Chance 1
00ccd78f83230b09,Alexander-Volkanovski-101527,Alexander Volkanovski,2016-07-08,WW,WW,tier4,0.35,Jai Bradney,Jai-Bradney-22550,win,TKO (Punches),1,WW 4 - Wollongong Wars 4
00ccd78f83230b09,Alexander-Volkanovski-101527,Alexander Volkanovski,2016-03-19,AFC,AFC,tier4,0.35,Jamie Mullarkey,Jamie-Mullarkey-68104,win,KO (Punch),1,AFC 15 - Wilkinson vs. Abdallah
00ccd78f83230b09,Alexander-Volkanovski-101527,Alexander Volkanovski,2015-12-04,PXC,PXC,tier4,0.35,Yusuke Yachi,Yusuke-Yachi-44738,win,Submission (Triangle Choke),4,PXC - Pacific Xtreme Combat 50
00ccd78f83230b09,Alexander-Volkanovski-101527,Alexander Volkanovski,2015-06-14,AFC,AFC,tier4,0.35,James Bishop,James-Bishop-98793,win,TKO (Punches),1,AFC 13 - Australian Fighting Championship 13
00ccd78f83230b09,Alexander-Volkanovski-101527,Alexander Volkanovski,2014-11-01,WW,WW,tier4,0.35,David Butt,David-Butt-118769,win,TKO (Punches),2,WW 2 - Wollongong Wars 2
00ccd78f83230b09,Alexander-Volkanovski-101527,Alexander Volkanovski,2014-10-24,PXC,PXC,tier4,0.35,Kyle Reyes,Kyle-Reyes-45110,win,Decision (Unanimous),3,PXC - Pacific Xtreme Combat 45
00ccd78f83230b09,Alexander-Volkanovski-101527,Alexander Volkanovski,2014-07-26,Roshambo MMA,Roshambo MMA,tier4,0.35,Jai Bradney,Jai-Bradney-22550,win,Submission (Rear-Naked Choke),1,Roshambo MMA 3 - In the Cage
00ccd78f83230b09,Alexander-Volkanovski-101527,Alexander Volkanovski,2014-05-17,AFC,AFC,tier4,0.35,Rodolfo Marques,Rodolfo-Marques-21766,win,KO (Punch),1,AFC 9 - Australian Fighting Championship 9
00ccd78f83230b09,Alexander-Volkanovski-101527,Alexander Volkanovski,2014-02-01,Roshambo MMA,Roshambo MMA,tier4,0.35,Greg Atzori,Greg-Atzori-55009,win,Submission (Guillotine Choke),1,Roshambo MMA 2 - In the Cage
00ccd78f83230b09,Alexander-Volkanovski-101527,Alexander Volkanovski,2013-12-14,AFC,AFC,tier4,0.35,Luke Catubig,Luke-Catubig-16983,win,TKO (Punches),3,AFC 7 - Australian Fighting Championship 7
00ccd78f83230b09,Alexander-Volkanovski-101527,Alexander Volkanovski,2013-05-10,AFC,AFC,tier4,0.35,Corey Nelson,Corey-Nelson-56759,loss,TKO (Head Kick and Punches),3,AFC 5 - Australian Fighting Championship 5
00ccd78f83230b09,Alexander-Volkanovski-101527,Alexander Volkanovski,2013-04-06,Roshambo MMA,Roshambo MMA,tier4,0.35,Anton Zafir,Anton-Zafir-86294,win,TKO (Punches),4,Roshambo MMA 1 - In the Cage
00ccd78f83230b09,Alexander-Volkanovski-101527,Alexander Volkanovski,2013-02-23,Southern Fight Promotions,Southern Fight Promotions,tier4,0.35,Regan Wilson,Regan-Wilson-56756,win,TKO (Punches),1,Southern Fight Promotions - Cage Conquest 2
00ccd78f83230b09,Alexander-Volkanovski-101527,Alexander Volkanovski,2012-05-19,Revolution Promotions,Revolution Promotions,tier4,0.35,Gerhard Voigt,Gerhard-Voigt-56769,win,Decision (Unanimous),3,Revolution Promotions - Revolution at the Roxy
bf14e890b46e0305,Diego-Lopes-112531,Diego Lopes,2022-11-18,LUX,LUX,tier4,0.35,Angel Rodriguez,Angel-Rodriguez-263499,win,TKO (Punches),2,LUX 028 - Monterrey
bf14e890b46e0305,Diego-Lopes-112531,Diego Lopes,2022-02-11,Fury FC,Fury FC,tier4,0.35,Kenn Glenn,Kenn-Glenn-68443,win,KO (Punches),3,Fury FC 57 - Fury Fighting Championship 57
bf14e890b46e0305,Diego-Lopes-112531,Diego Lopes,2021-10-17,Fury FC,Fury FC,tier4,0.35,Nate Richardson,Nate-Richardson-83724,loss,Decision (Split),5,Fury FC 52 - Fury Fighting Championship 52
bf14e890b46e0305,Diego-Lopes-112531,Diego Lopes,2021-08-31,Dana White's Contender Series,Dana White's Contender Series,tier2,0.78,Joanderson Brito,Joanderson-Brito-181115,loss,Technical Decision (Unanimous),3,Dana White's Contender Series - Contender Series 2021: Week 1
bf14e890b46e0305,Diego-Lopes-112531,Diego Lopes,2021-03-12,LUX,LUX,tier4,0.35,Masio Fullen,Masio-Fullen-40356,win,Submission (Armbar),3,LUX 012 - Monterrey
bf14e890b46e0305,Diego-Lopes-112531,Diego Lopes,2019-11-29,LUX,LUX,tier4,0.35,Marco Beltran,Marco-Beltran-40285,win,Submission (Kneebar),1,LUX 007 - Monterrey
bf14e890b46e0305,Diego-Lopes-112531,Diego Lopes,2019-08-30,LUX,LUX,tier4,0.35,Alejandro Solano Rodriguez,Alejandro-Solano-Rodriguez-22270,win,Decision (Unanimous),5,LUX 006 - Monterrey
bf14e890b46e0305,Diego-Lopes-112531,Diego Lopes,2019-03-15,LUX,LUX,tier4,0.35,Rony Mariano Bezerra,Rony-Mariano-Bezerra-38190,win,Decision (Unanimous),3,LUX 004 - CDMX
bf14e890b46e0305,Diego-Lopes-112531,Diego Lopes,2018-10-05,LUX,LUX,tier4,0.35,Luis Guerrero,Luis-Guerrero-303331,win,Submission (Armbar),1,LUX 003 - CDMX
bf14e890b46e0305,Diego-Lopes-112531,Diego Lopes,2018-08-17,RFL,RFL,tier4,0.35,Rogelio Meneses,Rogelio-Meneses-296421,win,TKO (Punches),1,RFL - Roca Fighting League 2
bf14e890b46e0305,Diego-Lopes-112531,Diego Lopes,2018-06-01,XFL,XFL,tier4,0.35,Antonio Hernandez,Antonio-Hernandez-289015,win,Submission (Armbar),1,XFL 38 - Xtreme Fighters Latino 38
bf14e890b46e0305,Diego-Lopes-112531,Diego Lopes,2018-01-13,ACB,ACB,tier4,0.35,Amir Elzhurkaev,Amir-Elzhurkaev-222877,loss,KO (Punches),2,ACB 78 - Grozny: Young Eagles 24
bf14e890b46e0305,Diego-Lopes-112531,Diego Lopes,2017-08-23,JFL,JFL,tier4,0.35,Isaac Ruelas,Isaac-Ruelas-188219,win,Submission (Rear-Naked Choke),1,JFL 17 - Jasaji Fighting League 17
bf14e890b46e0305,Diego-Lopes-112531,Diego Lopes,2017-04-21,XFL,XFL,tier4,0.35,Raul Najera Ocampo,Raul-Najera-Ocampo-203631,win,TKO (Punches),1,XFL 34 - Xtreme Fighters Latino 34
bf14e890b46e0305,Diego-Lopes-112531,Diego Lopes,2017-03-18,JFL,JFL,tier4,0.35,Carlos Canada,Carlos-Canada-85560,win,Submission (Rear-Naked Choke),1,JFL 15 - Jasaji Fighting League 15
bf14e890b46e0305,Diego-Lopes-112531,Diego Lopes,2016-11-26,JFL,JFL,tier4,0.35,Paul Marquez,Paul-Marquez-160877,win,Submission (Armbar),1,JFL 14 - Jasaji Fighting League 14
bf14e890b46e0305,Diego-Lopes-112531,Diego Lopes,2016-04-16,CFN,CFN,tier4,0.35,Luis Torres,Luis-Torres-400446,win,TKO (Punches),1,CFN 5 - Coatza Fight Night 5
bf14e890b46e0305,Diego-Lopes-112531,Diego Lopes,2015-09-19,EFN,EFN,tier4,0.35,Gilberto dos Santos Pantoja,Gilberto-dos-Santos-Pantoja-80543,win,Submission (Triangle Choke),2,EFN - Elite Fight Night
bf14e890b46e0305,Diego-Lopes-112531,Diego Lopes,2015-04-11,Thunder Fight,Thunder Fight,tier4,0.35,Duda Sales,Duda-Sales-130461,win,Submission (Heel Hook),1,Thunder Fight 3 - Gameth vs. Para
bf14e890b46e0305,Diego-Lopes-112531,Diego Lopes,2014-11-15,MMASH,MMASH,tier4,0.35,Jose Roberto dos Santos,Jose-Roberto-dos-Santos-177939,win,TKO (Retirement),1,MMASH - MMA Super Heroes 7
bf14e890b46e0305,Diego-Lopes-112531,Diego Lopes,2014-07-27,PFMMA,PFMMA,tier4,0.35,Isaque Silva,Isaque-Silva-143853,win,Submission (Rear-Naked Choke),2,PFMMA - Pro Fight MMA Brasil 11
bf14e890b46e0305,Diego-Lopes-112531,Diego Lopes,2014-04-16,ITC,ITC,tier4,0.35,Rodrigo Praia,Rodrigo-Praia-116505,loss,TKO (Punches),2,ITC - It's Time Combat 4
bf14e890b46e0305,Diego-Lopes-112531,Diego Lopes,2013-11-08,BWF,BWF,tier4,0.35,Thiago       Silva,Thiago-Silva-87987,loss,Decision (Split),3,BWF - Big Way Fight 3
bf14e890b46e0305,Diego-Lopes-112531,Diego Lopes,2013-07-13,ITC,ITC,tier4,0.35,Luiz Carlos Silva,Luiz-Carlos-Silva-112539,win,Submission (Armbar),1,ITC - It's Time Combat 3
bf14e890b46e0305,Diego-Lopes-112531,Diego Lopes,2013-02-01,ITC,ITC,tier4,0.35,Raniel da Costa,Raniel-da-Costa-37561,win,TKO (Punches),2,ITC - It's Time Combat 2
bf14e890b46e0305,Diego-Lopes-112531,Diego Lopes,2012-09-08,ITC,ITC,tier4,0.35,Francivaldo Arauvo,Francivaldo-Arauvo-112535,win,TKO (Punches),2,ITC - It's Time Combat
fc949bd38e5955fc,Dan-Hooker-45122,Dan Hooker,2013-08-24,AFC,AFC,tier4,0.35,Nick Patterson,Nick-Patterson-54881,win,TKO (Punches),3,AFC 6 - Australian Fighting Championship 6
fc949bd38e5955fc,Dan-Hooker-45122,Dan Hooker,2013-05-10,AFC,AFC,tier4,0.35,Rusty McBride,Rusty-McBride-69861,win,Submission (Rear-Naked Choke),1,AFC 5 - Australian Fighting Championship 5
fc949bd38e5955fc,Dan-Hooker-45122,Dan Hooker,2012-10-13,Shuriken MMA,Shuriken MMA,tier4,0.35,Sboh Ceeh Khuboni,Sboh-Ceeh-Khuboni-250537,win,Submission (Triangle Choke),1,Shuriken MMA - Clash of the Continents
fc949bd38e5955fc,Dan-Hooker-45122,Dan Hooker,2012-06-16,Legend FC,Legend FC,tier4,0.35,Chengjie Wu,Chengjie-Wu-67173,win,TKO (Doctor Stoppage),1,Legend FC - Legend Fighting Championship 9
fc949bd38e5955fc,Dan-Hooker-45122,Dan Hooker,2012-04-14,AFC,AFC,tier4,0.35,Rusty McBride,Rusty-McBride-69861,win,TKO (Doctor Stoppage),2,AFC 3 - Australian Fighting Championship 3
fc949bd38e5955fc,Dan-Hooker-45122,Dan Hooker,2012-03-30,Legend FC,Legend FC,tier4,0.35,Haotian Wu,Haotian-Wu-26384,loss,Technical Submission (Rear-Naked Choke),2,Legend FC - Legend Fighting Championship 8
fc949bd38e5955fc,Dan-Hooker-45122,Dan Hooker,2011-09-03,AFC,AFC,tier4,0.35,Yuma Ishizuka,Yuma-Ishizuka-26196,win,Decision (Unanimous),3,AFC 2 - Lombard vs. Taylor
fc949bd38e5955fc,Dan-Hooker-45122,Dan Hooker,2011-07-30,SFC,SFC,tier4,0.35,Scott MacGregor,Scott-MacGregor-67565,win,Submission (Guillotine Choke),1,SFC 8 - Triple Threat
fc949bd38e5955fc,Dan-Hooker-45122,Dan Hooker,2010-07-03,SCF,SCF,tier4,0.35,Rob Lisita,Rob-Lisita-49684,loss,Decision (Split),3,SCF 6 - Southern Supremacy
