sherdogId,name,beatUFCBound,lostToUFCBound,topMultiplier,lastDate,notableWins
Ronnie-Mann-12261,Ronnie Mann,1,1,0.35,2010-09-11,beat Doug Evans (2010-09-11)
Kala-Hose-12693,Kala Hose,1,3,0.35,2010-09-11,beat Phil Baroni (2008-03-15)
Rich-Crunkilton-1542,Rich Crunkilton,1,0,0.35,2010-09-10,beat Carlo Prater (2010-09-10)
John-Walsh-36211,John Walsh,1,1,0.35,2010-08-28,beat Josh Samman (2008-03-28)
Sotaro-Yamada-10970,Sotaro Yamada,1,1,0.55,2010-08-22,beat Kiichi Kunimoto (2008-01-30)
Jeff-Lawson-16606,Jeff Lawson,1,2,0.35,2010-08-22,beat David Lee (2010-05-15)
Marcelo-Palombo-de-Souza-46756,Marcelo Palombo de Souza,1,1,0.35,2010-08-21,beat Valmir Lazaro (2009-05-16)
Bobby-Lashley-39806,Bobby Lashley,1,1,0.68,2010-08-21,beat Wes Sims (2010-01-30)
Ryan-Larson-15126,Ryan Larson,1,1,0.35,2010-08-20,beat Anthony Macias (2010-02-27)
Chavalit-Sityodtong-69456,Chavalit Sityodtong,1,0,0.35,2010-08-18,beat Ben Nguyen (2010-08-18)
Luke-Peters-55925,Luke Peters,1,0,0.35,2010-08-14,beat Ben Alloway (2010-08-14)
Diego-Garijo-19491,Diego Garijo,1,0,0.35,2010-08-14,beat Jens Pulver (2010-08-14)
Dwayne-Shelton-13847,Dwayne Shelton,1,5,0.55,2010-08-13,beat Steven Siler (2007-03-24)
Api-Hemara-7636,Api Hemara,1,5,0.35,2010-07-31,beat James Te Huna (2003-04-05)
James-Vainikolo-37360,James Vainikolo,1,0,0.35,2010-07-31,beat Dylan Andrews (2010-07-31)
Dave-Terrel-11038,Dave Terrel,1,2,0.68,2010-07-31,beat Tiki Ghosn (2007-03-24)
Jimmy-Seipel-43433,Jimmy Seipel,1,2,0.35,2010-07-30,beat Ricky Glenn (2009-07-24)
Chad-Klingensmith-15103,Chad Klingensmith,1,1,0.35,2010-07-24,beat Jeremy Kimball (2010-07-24)
Pedro-Irie-11300,Pedro Irie,1,2,0.55,2010-07-24,beat Luis Ramos (2009-06-20)
Clayton-Robinson-36290,Clayton Robinson,1,0,0.35,2010-07-17,beat Abel Trujillo (2010-07-17)
Bastien-Huveneers-12269,Bastien Huveneers,1,2,0.35,2010-07-17,beat Hans Stringer (2007-12-16)
Mike-Budnik-24003,Mike Budnik,1,2,0.68,2010-07-17,beat Anthony Macias (2010-07-17)
Takahiro-Kajita-10110,Takahiro Kajita,1,0,0.55,2010-07-11,beat Tristan Connelly (2010-07-11)
Roy-Bradshaw-50880,Roy Bradshaw,1,1,0.35,2010-07-10,beat John Albert (2010-06-05)
David-Bollea-29683,David Bollea,1,0,0.35,2010-07-09,beat Cody Gibson (2010-07-09)
Jared-Lopez-24086,Jared Lopez,1,3,0.35,2010-06-26,beat Shane Howell (2007-10-13)
Mike-Baskis-41624,Mike Baskis,1,2,0.35,2010-06-26,beat Johnny Bedford (2009-09-18)
Glen-Cordoza-7989,Glen Cordoza,1,1,0.35,2010-06-25,beat Jeff Hougland (2003-07-19)
Pat-Crawley-52635,Pat Crawley,1,0,0.35,2010-06-24,beat Li Jingliang (2010-06-24)
Omar-de-la-Cruz-21843,Omar de la Cruz,1,2,0.35,2010-06-20,beat Dave Menne (2009-05-15)
Fernando-Paulon-17123,Fernando Paulon,1,2,0.35,2010-06-19,beat Amilcar Alves (2007-05-02)
Joao-Herdy-Jr-11318,Joao Herdy Jr.,1,1,0.35,2010-06-12,beat Dustin Neace (2010-06-12)
Abdurahman-Nurmagomedov-56036,Abdurahman Nurmagomedov,1,0,0.35,2010-06-10,beat Abdul-Kerim Edilov (2010-06-10)
Sherman-Pendergarst-12854,Sherman Pendergarst,1,7,0.55,2010-06-05,beat Aaron Brink (2006-08-18)
Yusuke-Endo-7519,Yusuke Endo,1,2,0.55,2010-05-30,beat Clay Guida (2006-07-21)
Eric-Cebarec-19917,Eric Cebarec,1,1,0.35,2010-05-29,beat Sean Salmon (2010-05-29)
Joel-Wyatt-17368,Joel Wyatt,1,1,0.35,2010-05-28,beat Kevin Jordan (2009-03-21)
Adam-Schindler-36534,Adam Schindler,1,1,0.35,2010-05-27,beat Brian Melancon (2010-05-27)
Robert-Villegas-6729,Robert Villegas,1,2,0.35,2010-05-27,beat Sam Adkins (2002-10-12)
Tyler-Klejeski-48104,Tyler Klejeski,1,0,0.35,2010-05-15,beat Bryan Barberena (2010-05-15)
Josh-Phillips-22718,Josh Phillips,1,1,0.35,2010-05-15,beat Ben Nguyen (2010-05-15)
Mark-Adams-29166,Mark Adams,1,0,0.35,2010-05-15,beat Alan Omer (2010-05-15)
Przemyslaw-Mysiala-12648,Przemyslaw Mysiala,1,2,0.35,2010-05-14,beat Ross Pointon (2005-06-12)
Nick-Gaston-37462,Nick Gaston,1,0,0.55,2010-05-14,beat Darrill Schoonover (2010-05-14)
Paul-Jenkins-3567,Paul Jenkins,1,15,0.55,2010-05-08,beat Orlando Wiet (2008-12-14)
Maicon-Bastos-46754,Maicon Bastos,1,0,0.35,2010-05-08,beat Valmir Lazaro (2010-05-08)
Keola-Silva-35644,Keola Silva,1,0,0.35,2010-05-01,beat Tyson Nam (2010-05-01)
Anthony-Morrison-16722,Anthony Morrison,1,2,0.68,2010-04-24,beat Alvin Robinson (2009-12-04)
Victor-Bachman-19646,Victor Bachman,1,2,0.55,2010-04-23,beat Sheldon Westcott (2007-08-17)
Will-Romero-34624,Will Romero,1,1,0.35,2010-04-22,beat Mitch Gagnon (2009-02-27)
Jacob-McClintock-24975,Jacob McClintock,1,1,0.35,2010-04-22,beat Alexander Yakovlev (2009-02-28)
Kazuhisa-Tazawa-23563,Kazuhisa Tazawa,1,0,0.55,2010-04-17,beat Roque Martinez (2010-04-17)
Tomoya-Miyashita-6959,Tomoya Miyashita,1,0,0.55,2010-04-17,beat Darren Uyenoyama (2010-04-17)
Carlos-David-Oliveira-63404,Carlos David Oliveira,1,1,0.35,2010-04-16,beat Jose Maria (2008-07-24)
Richard-McLarty-19099,Richard McLarty,1,0,0.35,2010-04-10,beat Paul Redmond (2010-04-10)
Francisco-Soares-11997,Francisco Soares,1,1,0.35,2010-04-08,beat Pat Healy (2005-03-05)
Leandro-Frois-13205,Leandro Frois,1,0,0.35,2010-03-27,beat Abner Lloveras (2010-03-27)
Romy-Ruyssen-26949,Romy Ruyssen,1,0,0.35,2010-03-27,beat Sheila Gaff (2010-03-27)
John-Devine-23429,John Devine,1,2,0.68,2010-03-26,beat Buddy Roberts (2009-07-18)
Andre-Amado-9965,Andre Amado,1,3,0.35,2010-03-22,beat Caol Uno (2007-09-17)
Marcelo-Azevedo-8148,Marcelo Azevedo,1,3,0.35,2010-03-20,beat Charles Byrd (2010-03-20)
Rodrigo-Ruiz-8018,Rodrigo Ruiz,1,2,0.55,2010-03-20,beat Ronys Torres (2007-09-15)
Mikael-Lahdesmaki-3866,Mikael Lahdesmaki,1,3,0.55,2010-03-19,beat Tom Niinimaki (2003-09-15)
Carl-Amerine-57141,Carl Amerine,1,0,0.35,2010-03-13,beat JC Cottrell (2010-03-13)
Alessandro-Leal-2201,Alessandro Leal,1,1,0.35,2010-03-13,beat Fabio Maldonado (2001-06-09)
Marius-Liaukevicius-10160,Marius Liaukevicius,1,4,0.35,2010-03-06,beat Anton Kuivanen (2006-11-11)
Valerie-Coolbaugh-34755,Valerie Coolbaugh,1,3,0.35,2010-03-05,beat Felice Herrig (2009-04-17)
Ryuta-Noji-10969,Ryuta Noji,1,1,0.55,2010-02-28,beat Katsuhisa Fujii (2010-02-28)
Ronan-McKay-25277,Ronan McKay,1,1,0.35,2010-02-28,beat Cathal Pendred (2009-09-19)
Travis-Galbraith-4240,Travis Galbraith,1,6,0.68,2010-02-26,beat David Heath (2009-05-15)
Alexei-Belyaev-14785,Alexei Belyaev,1,0,0.55,2010-02-26,beat Gasan Umalatov (2010-02-26)
Felipe-Arinelli-8895,Felipe Arinelli,1,4,0.55,2010-02-25,beat Luis Ramos (2004-09-11)
Danny-Tims-23738,Danny Tims,1,1,0.35,2010-02-13,beat Shane Howell (2008-10-11)
William-Black-23933,William Black,1,0,0.35,2010-02-13,beat Frank Lester (2010-02-13)
Nate-Hannah-40789,Nate Hannah,1,0,0.35,2010-02-10,beat Caros Fodor (2010-02-10)
Don-CarloClauss-42658,Don Carlo-Clauss,1,0,0.35,2010-02-06,beat Calvin Kattar (2010-02-06)
Jerome-Carol-59465,Jerome Carol,1,0,0.35,2010-02-06,beat Galore Bofando (2010-02-06)
Aaron-Hall-42164,Aaron Hall,1,1,0.35,2010-02-05,beat Junie Browning (2010-02-05)
Isaac-DeJesus-28078,Isaac DeJesus,1,0,0.35,2010-02-04,beat Nam Phan (2010-02-04)
Kenneth-Seegrist-20543,Kenneth Seegrist,1,0,0.35,2010-01-30,beat Jeremy Kimball (2010-01-30)
Jerry-Nelson-36859,Jerry Nelson,1,0,0.55,2010-01-30,beat Shinsho Anzai (2010-01-30)
John-Kelly-53507,John Kelly,1,0,0.68,2010-01-30,beat Sabah Homasi (2010-01-30)
Albert-Rios-10591,Albert Rios,1,0,0.35,2010-01-24,beat Alberto Crane (2010-01-24)
Akitoshi-Tamura-1365,Akitoshi Tamura,1,1,0.68,2010-01-10,beat Ian Loveland (2006-02-04)
Jeremy-Freitag-11098,Jeremy Freitag,1,2,0.68,2009-12-20,beat Lodune Sincaid (2007-10-18)
Ed-Ratcliff-13526,Ed Ratcliff,1,1,0.68,2009-12-19,beat Alex Karalexis (2007-12-12)
Sami-Berik-8972,Sami Berik,1,8,0.35,2009-12-13,beat David Lee (2007-07-07)
Fabio-Holanda-5999,Fabio Holanda,1,6,0.35,2009-12-12,beat Alvin Robinson (2006-05-05)
Dawid-Baziak-23440,Dawid Baziak,1,1,0.55,2009-12-11,beat Maxim Grishin (2009-12-11)
David-Oliva-54381,David Oliva,1,0,0.55,2009-12-11,beat Daniel Omielanczuk (2009-12-11)
Alijah-Reni-19888,Alijah Reni,1,1,0.35,2009-12-11,beat Lavar Johnson (2008-07-26)
Danilo-Pereira-10544,Danilo Pereira,1,2,0.55,2009-12-03,beat Thiago Perpetuo (2009-10-24)
Jordy-Peute-21781,Jordy Peute,1,0,0.35,2009-11-29,beat Neil Seery (2009-11-29)
John-Cronk-1713,John Cronk,1,9,0.55,2009-11-28,beat Pete Spratt (2004-09-18)
Arni-Isaksson-14059,Arni Isaksson,1,1,0.35,2009-11-28,beat Dennis Siver (2006-03-05)
Dylan-Smith-48227,Dylan Smith,1,0,0.35,2009-11-27,beat JC Cottrell (2009-11-27)
Caloy-Baduria-16930,Caloy Baduria,1,2,0.35,2009-11-21,beat Frank Camacho (2007-11-25)
Chandler-Holderness-17519,Chandler Holderness,1,1,0.35,2009-11-21,beat Ryan Madigan (2009-11-21)
Fabricio-Monteiro-10621,Fabricio Monteiro,1,3,0.55,2009-11-21,beat Jutaro Nakao (2006-10-10)
Bruno-Mattos-40463,Bruno Mattos,1,0,0.35,2009-11-20,beat Ildemar Alcantara (2009-11-20)
Adam-Calver-52879,Adam Calver,1,1,0.35,2009-11-14,beat Dan Hooker (2009-07-25)
Kaue-Dudus-8667,Kaue Dudus,1,1,0.35,2009-11-14,beat Joao Zeferino (2007-03-10)
Eric-Perez-21104,Eric Perez,1,0,0.35,2009-11-13,beat Ben Nguyen (2009-11-13)
Rodrigo-Munduruca-20970,Rodrigo Munduruca,1,1,0.35,2009-11-13,beat Jason Day (2003-05-10)
Yoon-Young-Kim-23766,Yoon Young Kim,1,1,0.35,2009-11-07,beat Dong Hyun Ma (2007-06-17)
Carlos-Flores-34542,Carlos Flores,1,0,0.35,2009-11-07,beat Wade Shipp (2009-11-07)
Jonathan-Mix-10067,Jonathan Mix,1,2,0.35,2009-10-30,beat John Halverson (2008-10-11)
Ray-Steinbeiss-7531,Ray Steinbeiss,1,6,0.35,2009-10-24,beat Steve Berger (2008-10-04)
Josh-Arocho-13245,Josh Arocho,1,2,0.35,2009-10-24,beat Luke Caudillo (2009-04-11)
Rich-Taylor-24115,Rich Taylor,1,1,0.35,2009-10-24,beat Yaotzin Meza (2009-10-24)
Erikas-Petraitis-7030,Erikas Petraitis,1,1,0.55,2009-10-17,beat Masanori Kanehara (2008-03-16)
Michelle-Ould-22532,Michelle Ould,1,0,0.35,2009-10-08,beat Jessica Rakoczy (2009-10-08)
Pat-Runez-40785,Pat Runez,1,0,0.35,2009-10-03,beat John Dodson (2009-10-03)
Eddie-Pelczynski-34118,Eddie Pelczynski,1,1,0.35,2009-10-03,beat Justin Salas (2009-08-01)
Kyacey-Uscola-9288,Kyacey Uscola,1,7,0.55,2009-09-26,beat Lodune Sincaid (2005-10-15)
Peter-Angerer-7353,Peter Angerer,1,3,0.35,2009-09-26,beat Jim Wallhead (2006-05-27)
Claes-Beverlov-50422,Claes Beverlov,1,0,0.35,2009-09-26,beat Zhang Lipeng (2009-09-26)
Akhmed-Sultanov-26514,Akhmed Sultanov,1,1,0.55,2009-09-26,beat Katsuhisa Fujii (2008-04-03)
Warren-Thompson-47858,Warren Thompson,1,0,0.35,2009-09-25,beat Chidi Njokuani (2009-09-25)
Roman-Savochka-2106,Roman Savochka,1,1,0.35,2009-09-25,beat Remco Pardoel (2000-04-29)
Ray-Sefo-13342,Ray Sefo,1,0,0.68,2009-09-25,beat Kevin Jordan (2009-09-25)
Andre-Luis-de-Souza-18951,Andre Luis de Souza,1,0,0.35,2009-09-12,beat John Lineker (2009-09-12)
Josh-Queen-27055,Josh Queen,1,0,0.35,2009-09-12,beat Brad Imes (2009-09-12)
Allan-Weickert-11710,Allan Weickert,1,2,0.35,2009-09-11,beat Sean Salmon (2009-06-06)
Nik-Fekete-51566,Nik Fekete,1,0,0.35,2009-09-05,beat Ovince Saint Preux (2009-09-05)
Joe-McCall-21069,Joe McCall,1,0,0.35,2009-08-29,beat Josh Hendricks (2009-08-29)
Jerod-Spoon-49271,Jerod Spoon,1,0,0.35,2009-08-28,beat Shane Howell (2009-08-28)
Bastiaan-Rejen-16017,Bastiaan Rejen,1,1,0.55,2009-08-27,beat Hernani Perpetuo (2009-08-27)
Jaime-Fletcher-16612,Jaime Fletcher,1,2,0.35,2009-08-22,beat Aaron Rosa (2008-03-21)
Wander-Braga-2525,Wander Braga,1,1,0.35,2009-08-15,beat Johnny Eduardo (1996-11-01)
Freddy-Sandoval-21054,Freddy Sandoval,1,0,0.35,2009-08-15,beat Drew Fickett (2009-08-15)
Ryan-Stout-762,Ryan Stout,1,4,0.35,2009-08-09,beat Melvin Guillard (2004-07-10)
Mike-Pitz-47101,Mike Pitz,1,0,0.35,2009-07-25,beat Anthony Smith (2009-07-25)
Darren-Crisp-12975,Darren Crisp,1,2,0.35,2009-07-25,beat Jared Papazian (2009-07-25)
James-Fanshier-3617,James Fanshier,1,3,0.55,2009-07-17,beat Ronald Jhun (2007-07-14)
Chad-Sherman-34821,Chad Sherman,1,0,0.35,2009-07-17,beat Ryan McGillivray (2009-07-17)
Silvester-Lidicky-44400,Silvester Lidicky,1,0,0.55,2009-07-10,beat Steve Kennedy (2009-07-10)
Tommy-Vargas-40710,Tommy Vargas,1,0,0.35,2009-07-10,beat Reuben Duran (2009-07-10)
Yuichi-Nakanishi-4594,Yuichi Nakanishi,1,3,0.55,2009-06-30,beat Riki Fukuda (2008-05-19)
Brandon-Pinkston-50768,Brandon Pinkston,1,0,0.35,2009-06-27,beat Chris Curtis (2009-06-27)
Andy-Branson-49286,Andy Branson,1,0,0.35,2009-06-26,beat Elvis Mutapcic (2009-06-26)
Matt-Traylor-43407,Matt  Traylor,1,0,0.35,2009-06-20,beat Clay Harvison (2009-06-20)
Ray-Mercer-22389,Ray Mercer,1,0,0.35,2009-06-13,beat Tim Sylvia (2009-06-13)
Nick-Cottone-12851,Nick Cottone,1,0,0.35,2009-06-12,beat Louis Gaudinot (2009-06-12)
Alexander-Keshtov-89955,Alexander Keshtov,1,0,0.35,2009-06-11,beat Azamat Gashimov (2009-06-11)
Kyle-Miers-48269,Kyle Miers,1,0,0.35,2009-06-06,beat Daniel Pineda (2009-06-06)
Shawn-Bias-13572,Shawn Bias,1,5,0.55,2009-06-06,beat Shannon Gugerty (2005-12-17)
Nick-Braker-22661,Nick Braker,1,1,0.35,2009-06-06,beat Frank Lester (2007-08-03)
Roberto-Vargas-32709,Roberto Vargas,1,1,0.35,2009-06-05,beat Daniel Pineda (2009-05-08)
Yahir-Reyes-6114,Yahir Reyes,1,1,0.35,2009-06-05,beat Estevan Payan (2009-05-08)
Jeremy-Ashley-19722,Jeremy Ashley,1,1,0.35,2009-06-05,beat Eric Wisely (2009-06-05)
Yan-Pellerin-1695,Yan Pellerin,1,8,0.35,2009-05-30,beat Jonathan Goulet (2002-07-21)
James-Damien-Stelly-11329,James Damien Stelly,1,2,0.35,2009-05-29,beat Ron Faircloth (2008-04-19)
Alex-Marcos-Correia-Ferreira-84156,Alex Marcos Correia Ferreira,1,0,0.35,2009-05-29,beat Tiago dos Santos e Silva (2009-05-29)
Vince-Ortiz-23833,Vince Ortiz,1,0,0.35,2009-05-28,beat Jared Papazian (2009-05-28)
Billy-Malm-9563,Billy Malm,1,0,0.35,2009-05-22,beat Martin Svensson (2009-05-22)
Marco-Daniels-22953,Marco Daniels,1,1,0.35,2009-05-16,beat Chico Camus (2009-02-28)
Lee-Doski-3594,Lee Doski,1,5,0.35,2009-05-16,beat Dan Hardy (2004-06-06)
Kerry-Vera-46541,Kerry Vera,1,0,0.35,2009-05-15,beat Leslie Smith (2009-05-15)
Caleb-Nelson-32428,Caleb Nelson,1,0,0.35,2009-05-02,beat Sam Alvey (2009-05-02)
Donyiell-Winrow-65075,Donyiell Winrow,1,0,0.35,2009-04-25,beat Charles Byrd (2009-04-25)
Elena-Reid-27165,Elena Reid,1,0,0.35,2009-04-11,beat Michelle Waterson-Gomez (2009-04-11)
Buck-Meredith-7877,Buck Meredith,1,2,0.68,2009-04-11,beat Alex Schoenauer (2005-07-09)
Jamie-Schmidt-13402,Jamie Schmidt,1,1,0.35,2009-04-11,beat Yaotzin Meza (2009-04-11)
Ben-Greer-8626,Ben Greer,1,2,0.35,2009-04-03,beat Ian Loveland (2006-03-18)
Stephen-Ledbetter-16634,Stephen Ledbetter,1,2,0.68,2009-04-03,beat Johnny Bedford (2008-05-17)
Renato-Matos-8508,Renato Matos,1,3,0.55,2009-03-28,beat Diego Saraiva (2004-11-06)
Gabe-Lemley-1503,Gabe Lemley,1,2,0.68,2009-03-21,beat Clay Guida (2004-06-26)
Danny-Ruiz-5586,Danny Ruiz,1,1,0.35,2009-03-21,beat Luke Zachrich (2007-02-24)
Aaron-Wintterle-26091,Aaron Wintterle,1,3,0.35,2009-03-07,beat Mike Wessel (2007-08-11)
Alex-Serdyukov-7441,Alex Serdyukov,1,5,0.68,2009-03-01,beat Mark Weir (2005-03-17)
Chris-Chappell-20869,Chris Chappell,1,0,0.35,2009-02-28,beat Matt Bessette (2009-02-28)
Steve-Claveau-3499,Steve Claveau,1,4,0.35,2009-02-27,beat Yves Jabouin (2002-01-25)
Iman-Achhal-42433,Iman Achhal,1,0,0.35,2009-02-21,beat Felice Herrig (2009-02-21)
Kamil-Uygun-10190,Kamil Uygun,1,1,0.55,2009-02-21,beat Tarec Saffiedine (2007-04-21)
Todd-Carney-1576,Todd Carney,1,10,0.55,2009-02-21,beat Jason Miller (2002-08-16)
Jose-Vega-36310,Jose Vega,1,0,0.35,2009-02-07,beat Kevin Croom (2009-02-07)
Mohamed-Khacha-6922,Mohamed Khacha,1,1,0.35,2009-02-07,beat Mark Weir (2009-02-07)
Rich-Ashkar-16725,Rich Ashkar,1,0,0.35,2009-02-06,beat Tom Gallicchio (2009-02-06)
William-Richey-26599,William Richey,1,0,0.35,2009-01-24,beat Dan Severn (2009-01-24)
Andre-Luis-Oliveira-22217,Andre Luis Oliveira,1,1,0.55,2009-01-17,beat Iuri Alcantara (2007-01-25)
Lisa-Higo-29459,Lisa Higo,1,0,0.35,2009-01-16,beat Angela Magana (2009-01-16)
Ray-Robinson-16423,Ray Robinson,1,2,0.35,2009-01-09,beat George Roop (2007-04-20)
Eugene-Bareman-25588,Eugene Bareman,1,0,0.35,2008-12-20,beat Steve Kennedy (2008-12-20)
Max-Fernandez-26267,Max Fernandez,1,0,0.35,2008-12-14,beat Hyun Gyu Lim (2008-12-14)
Masataka-Chinushi-14444,Masataka Chinushi,1,1,0.35,2008-12-14,beat Daiju Takase (2008-12-14)
Ray-Lizama-11041,Ray Lizama,1,3,0.55,2008-12-13,beat Ovince Saint Preux (2008-12-13)
Mark-Chen-4992,Mark Chen,1,1,0.35,2008-12-13,beat Phil Harris (2004-02-29)
Rick-Thompson-9682,Rick Thompson,1,1,0.35,2008-12-13,beat Rich Clementi (2000-01-28)
JR-Christy-41382,JR Christy,1,0,0.35,2008-12-06,beat Ike Villanueva (2008-12-06)
George-Paz-8347,George Paz,1,1,0.35,2008-12-06,beat Sam Adkins (2007-10-20)
Alexandre-Pinheiro-31622,Alexandre Pinheiro,1,1,0.55,2008-11-29,beat Marlon Moraes (2008-04-19)
Chris-Rice-11165,Chris Rice,1,1,0.35,2008-11-29,beat Jim Wallhead (2005-07-29)
Andrey-Rudakov-2104,Andrey Rudakov,1,2,0.35,2008-11-29,beat Andrei Semenov (2000-04-29)
Alberto-Lopez-27503,Alberto Lopez,1,1,0.35,2008-11-28,beat Erick Montano (2008-11-28)
David-Nunez-40333,David Nunez,1,0,0.35,2008-11-26,beat Masio Fullen (2008-11-26)
Stonnie-Dennis-8387,Stonnie Dennis,1,1,0.35,2008-11-21,beat Eddie Wineland (2003-09-13)
Luke-Stewart-16504,Luke Stewart,1,2,0.68,2008-11-21,beat Jason Von Flue (2007-06-22)
Rambaa-Somdet-3390,Rambaa Somdet,1,1,0.55,2008-11-20,beat Ulysses Gomez (2008-11-20)
Poai-Suganuma-13957,Poai Suganuma,1,2,0.35,2008-11-15,beat Jared Hamman (2008-04-05)
Beau-Baker-26513,Beau Baker,1,0,0.35,2008-11-15,beat Tommy Speer (2008-11-15)
Alicia-Gumm-23090,Alicia Gumm,1,1,0.35,2008-11-08,beat Michelle Waterson-Gomez (2007-06-30)
Samuel-Guillet-6605,Samuel Guillet,1,3,0.35,2008-11-08,beat Jordan Mein (2008-02-28)
David-Kleczkowski-16149,David Kleczkowski,1,1,0.35,2008-11-08,beat Ron Faircloth (2008-11-08)
Jose-Cortez-2756,Jose Cortez,1,0,0.35,2008-11-08,beat Drew Fickett (2008-11-08)
Jacob-OConnell-24740,Jacob O'Connell,1,0,0.35,2008-11-07,beat Dylan Andrews (2008-11-07)
Charley-Lynch-39697,Charley Lynch,1,0,0.35,2008-11-06,beat Anthony Smith (2008-11-06)
Kyle-Pimental-19428,Kyle Pimental,1,0,0.35,2008-11-01,beat Jason Von Flue (2008-11-01)
Amir-Rahnavardi-330,Amir Rahnavardi,1,4,0.68,2008-10-29,beat Jeff Newton (2001-11-11)
Brian-Child-40217,Brian Child,1,0,0.35,2008-10-18,beat Estevan Payan (2008-10-18)
Jeremiah-Constant-6764,Jeremiah Constant,1,3,0.35,2008-10-11,beat Patrick Smith (2008-10-11)
Jon-Owens-24216,Jon Owens,1,0,0.35,2008-10-11,beat Dustin Pague (2008-10-11)
Justin-Wieman-2351,Justin Wieman,1,4,0.35,2008-10-04,beat Brian Geraghty (2000-11-15)
Sebastien-Gauthier-16038,Sebastien Gauthier,1,1,0.35,2008-10-03,beat Icho Larenas (2008-05-17)
Kevin-Dunsmoor-21920,Kevin Dunsmoor,1,1,0.35,2008-10-02,beat Alejandro Perez (2008-04-19)
Paul-Cahoon-2192,Paul Cahoon,1,4,0.35,2008-09-28,beat Elvis Sinosic (2007-12-01)
Nick-Calandrino-23872,Nick Calandrino,1,2,0.35,2008-09-27,beat George Sullivan (2008-04-19)
Richard-Montoya-8576,Richard Montoya,1,3,0.68,2008-09-26,beat Aaron Brink (2005-10-29)
Steven-Elliott-17756,Steven Elliott,1,1,0.35,2008-09-20,beat Jason Young (2006-11-12)
Brandon-Magana-14035,Brandon Magana,1,1,0.68,2008-09-20,beat Brandon Thatch (2008-09-20)
Doug-Gordon-15802,Doug Gordon,1,4,0.55,2008-09-12,beat Tom Gallicchio (2007-04-13)
Glen-Sandull-12862,Glen Sandull,1,0,0.35,2008-09-12,beat Ricardo Romero (2008-09-12)
Makoto-Takimoto-11814,Makoto Takimoto,1,2,0.68,2008-08-24,beat Murilo Bustamante (2007-12-31)
Scott-Bear-18405,Scott Bear,1,0,0.35,2008-08-23,beat Daniel Pineda (2008-08-23)
Yoshihiro-Tomioka-12072,Yoshihiro Tomioka,1,2,0.55,2008-08-17,beat Michihiro Omigawa (2006-06-18)
Enrique-Cuellar-6118,Enrique Cuellar,1,1,0.35,2008-08-16,beat Walel Watson (2008-08-16)
Sang-Soo-Lee-16378,Sang Soo Lee,1,0,0.55,2008-08-16,beat Katsuhisa Fujii (2008-08-16)
John-Cole-4779,John Cole,1,2,0.35,2008-08-07,beat Mark Hall (2001-10-06)
Kenji-Osawa-6961,Kenji Osawa,1,1,0.68,2008-08-03,beat Takeya Mizugaki (2006-11-10)
Joshua-Matthew-Williams-16186,Joshua Matthew Williams,1,0,0.35,2008-08-02,beat Mike de la Torre (2008-08-02)
Dan-Sulivan-10431,Dan Sulivan,1,0,0.35,2008-07-26,beat Shane Howell (2008-07-26)
Aaron-Praschak-15827,Aaron Praschak,1,2,0.35,2008-07-26,beat Ron Faircloth (2007-03-10)
Ralph-Kelly-23077,Ralph Kelly,1,2,0.35,2008-07-26,beat Mark Kerr (2008-07-26)
Billy-Stamp-7757,Billy Stamp,1,2,0.35,2008-07-25,beat Steve Lopez (2008-07-25)
Fabio-Nascimento-14126,Fabio Nascimento,1,3,0.35,2008-07-19,beat Roan Carneiro (2006-11-23)
Eduardo-Telles-17670,Eduardo Telles,1,0,0.35,2008-07-12,beat Rafael Natal (2008-07-12)
Robert-Berry-7362,Robert Berry,1,5,0.35,2008-07-12,beat Ken Shamrock (2008-03-08)
Terroll-Dees-12043,Terroll Dees,1,1,0.55,2008-07-12,beat Gary Goodridge (2008-06-21)
Ho-Jin-Kim-20985,Ho Jin Kim,1,1,0.35,2008-06-29,beat Dong Hyun Ma (2008-06-29)
Jon-Jones-27944,Jon Jones,1,0,0.35,2008-06-20,beat Parker Porter (2008-06-20)
Tom-Belt-23150,Tom Belt,1,0,0.35,2008-06-14,beat Marcus LeVesseur (2008-06-14)
Antoine-Hayes-12157,Antoine Hayes,1,1,0.35,2008-06-14,beat Kerry Schall (2008-06-14)
Stephane-Vigneault-3103,Stephane Vigneault,1,2,0.35,2008-06-07,beat Yaotzin Meza (2008-06-07)
Nick-Sorg-16439,Nick Sorg,1,3,0.35,2008-06-07,beat Dustin Neace (2007-03-23)
Will-Burke-17556,Will Burke,1,2,0.35,2008-05-31,beat Curt Warburton (2008-05-31)
Oliver-Jones-7144,Oliver Jones,1,1,0.35,2008-05-31,beat Abner Lloveras (2005-10-15)
Matt-Makowski-23404,Matt Makowski,1,0,0.35,2008-05-31,beat Nick Serra (2008-05-31)
Mike-Delaney-752,Mike Delaney,1,6,0.35,2008-05-30,beat Bobby Hoffman (1998-02-20)
Vladimir-Yushko-7661,Vladimir Yushko,1,1,0.55,2008-05-24,beat Igor Araujo (2008-05-24)
Fabiano-Capoani-4160,Fabiano Capoani,1,2,0.35,2008-05-23,beat Homer Moore (2007-05-12)
Gavin-Neil-26198,Gavin Neil,1,0,0.35,2008-05-09,beat Ryan McGillivray (2008-05-09)
Pavel-Botka-7623,Pavel Botka,1,1,0.35,2008-05-03,beat Dan Severn (2008-05-03)
