canonical_id,fullName,nationality,photo_url,photo_license,ufc_id
4cad65ed919a7a69,Edwin Figueroa,United States,,,edwin-figueroa
470ff67892f89b68,Jose Maria,Brazil,,,
c6c959f8c7b2a9a4,Alessio Sakara,Italy,https://commons.wikimedia.org/wiki/Special:FilePath/Alessio%20Sakara%20La%20Gazzetta%20dello%20Sport%202025.png?width=400,Wikimedia Commons (verify per-file),alessio-sakara
1b6f3ea9b9dd6b38,Rosi Sexton,United Kingdom,https://commons.wikimedia.org/wiki/Special:FilePath/Rosi%20Sexton.jpg?width=400,Wikimedia Commons (verify per-file),rosi-sexton
3409e24ae34fc80b,Michael Kuiper,Kingdom of the Netherlands,,,michael-kuiper
cbb5216cc327c613,George Sotiropoulos,Australia,https://commons.wikimedia.org/wiki/Special:FilePath/George%20UFC%20%287609266100%29.jpg?width=400,Wikimedia Commons (verify per-file),
1c58924bc59b40df,Adlan Amagov,Russia,,,adlan-amagov
bae005132988f62d,Jeremy Larsen,United States,,,jeremy-larsen
41739d86e0ca31ae,Dustin Pague,United States,,,
767237de53926f05,Thiago Silva,Brazil,https://commons.wikimedia.org/wiki/Special:FilePath/Thiago-Silva-mug-shot.jpg?width=400,Wikimedia Commons (verify per-file),thiago-silva
9f5d99319a73273c,Matt Hamill,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Matt%20Hamill%20cropped.jpg?width=400,Wikimedia Commons (verify per-file),matt-hamill
7dfc8122d6a141eb,Joey Beltran,United States,,,
fbda58ff7e7ba55a,Rousimar Palhares,Brazil,https://commons.wikimedia.org/wiki/Special:FilePath/Rousimar%20Toquinho.jpg?width=400,Wikimedia Commons (verify per-file),
2a8f936210c42276,David Mitchell,United States,,,
46f2223adc5768e1,Iliarde Santos,Brazil,,,iliarde-santos
7cc5aa6f1e1cd087,Mike Ricci,Canada,,,mike-ricci
6bd1f7a3ebf0ba9d,Nandor Guelmino,Austria,,,
a8ac839448363f28,Joao Zeferino,Brazil,,,
915e3a5c0f5a9151,Keith Wisniewski,United States,,,keith-wisniewski
bb7660440adb1652,Yuri Villefort,Brazil,,,yuri-villefort
a013b529800e3141,Brandon Vera,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Brandon%20Vera%20v.%20Mauro%20Cerilli%20Conquest%20of%20Champions%20%28cropped%29.jpg?width=400,Wikimedia Commons (verify per-file),
4e961b8c512789b3,Pascal Krauss,Germany,,,pascal-krauss
35971dcbeebaae2e,Ryan Couture,United States,,,ryan-couture
9b061439562d11ea,Jared Hamman,United States,,,
6d417e55937e880d,Martin Kampmann,Kingdom of Denmark,https://commons.wikimedia.org/wiki/Special:FilePath/Martin%20Kampmann.jpg?width=400,Wikimedia Commons (verify per-file),martin-kampmann
a5ab7bfdc87eb8c5,Brian Melancon,United States,,,brian-melancon
11663038ee928af5,Papy Abedi,Sweden,,,papy-abedi
589de151b2ce6f0f,James Head,United States,,,
5a216f6d8220d268,Ben Alloway,Australia,,,benny-alloway
34c8d7cf5c829d4b,Mike Brown,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Mike%20Brown%20WEC%2051.jpg?width=400,Wikimedia Commons (verify per-file),
c15935fcbd125fe0,Vinny Magalhaes,Brazil,https://commons.wikimedia.org/wiki/Special:FilePath/Vinny%20Magalhaes.png?width=400,Wikimedia Commons (verify per-file),vinny-magalhaes
de2aa1aa93552fa3,Sheila Gaff,Germany,https://commons.wikimedia.org/wiki/Special:FilePath/Sheila%20%22the%20german%20Tank%22%20Gaff.jpg?width=400,Wikimedia Commons (verify per-file),sheila-gaff
48d32c0942f1bcc6,Bristol Marunde,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Bristol%20marunde.jpg?width=400,Wikimedia Commons (verify per-file),bristol-marunde
5a1f958791b069ab,Aaron Riley,United States,,,aaron-riley
036247c5070d7e4b,John Albert,United States,,,john-albert
8a03aa1a899bd6ac,Roger Gracie,Brazil,https://commons.wikimedia.org/wiki/Special:FilePath/RogerGracie.JPG?width=400,Wikimedia Commons (verify per-file),roger-gracie
3319bd0335e47f8c,Dave Herman,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Dave-Herman.jpg?width=400,Wikimedia Commons (verify per-file),
0c0ee300eaf7f08e,Sean Pierson,Canada,,,sean-pierson
74a986709bb28d8b,John Maguire,United Kingdom,,,john-maguire
04b313193fa6abaa,Karlos Vemola,Czech Republic,https://commons.wikimedia.org/wiki/Special:FilePath/Karlos%20V%C3%A9mola%20%28Inkognito%2C%202024%29.png?width=400,Wikimedia Commons (verify per-file),
074190be49d6c8a2,Nah-Shon Burrell,United States,,,nah-shon-burrell
49ef35df05a142b0,Brian Bowles,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Brian-bowles.jpg?width=400,Wikimedia Commons (verify per-file),
74e218f6657fe9a0,John Cholish,United States,,,john-cholish
0f523be83c4dedd7,Roger Hollett,Canada,,,roger-hollett
aef056398bda4e75,Alan Belcher,United States,,,alan-belcher
53976afd57399537,Cheick Kongo,France,https://commons.wikimedia.org/wiki/Special:FilePath/Cheick%20Kongo.jpg?width=400,Wikimedia Commons (verify per-file),cheick-kongo
6bd595f6a5d244ac,Leonard Garcia,United States,,,leonard-garcia
ef3aab10544ec357,Clifford Starks,United States,,,clifford-starks
a100c1dce2a48592,Bart Palaszewski,Poland,https://commons.wikimedia.org/wiki/Special:FilePath/WEC%2053%20BARTIMUS.jpg?width=400,Wikimedia Commons (verify per-file),
cb4edfc535c68698,Justin Lawrence,United States,,,justin-lawrence
4166439d50b2e5f8,Pablo Garza,United States,,,pablo-garza
ddc06d620dd23c38,Chris Spang,Sweden,,,chris-spang
14072d6aacd3212d,Besam Yousef,Sweden,,,
3af71dfd35a8851d,Colin Fletcher,United Kingdom,,,colin-fletcher
34ae865392f6cff8,Antonio Carvalho,Canada,,,antonio-carvalho
3973238a799c403d,Reuben Duran,United States,,,
9a5c0ed7297948f0,Wanderlei Silva,Brazil,https://commons.wikimedia.org/wiki/Special:FilePath/Wanderlei%20Cesar%20Silva%20%282006%29%20retusche.jpg?width=400,Wikimedia Commons (verify per-file),wanderlei-silva
a51f98cc3f3bf3a2,Brian Stann,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Brian%20Stann.png?width=400,Wikimedia Commons (verify per-file),
4124eaf50ca32b70,Riki Fukuda,Japan,,,
81ac0e78610fc113,Josh Neer,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Josh%20Neer.jpg?width=400,Wikimedia Commons (verify per-file),
0ae72e4184efa03b,Lavar Johnson,United States,,,lavar-johnson
38d057ff364bbdb9,Anton Kuivanen,Finland,,,anton-kuivanen
b6ee83392e20f3b7,Matt Grice,United States,,,matt-grice
5a77799d8c9e33e1,Caros Fodor,United States,,,caros-fodor
a625d4b249b4fe5c,Jorge Santiago,Brazil,https://commons.wikimedia.org/wiki/Special:FilePath/JorgeSantiago.png?width=400,Wikimedia Commons (verify per-file),
675dc20e508efca2,Che Mills,United Kingdom,,,che-mills
759168021c795803,Matthew Riddle,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Riddle3%20%28cropped%29.jpg?width=400,Wikimedia Commons (verify per-file),
e828c3283ec0a8bd,Terry Etim,United Kingdom,,,terry-etim
61ab80d64a6dc09e,Paul Sass,United Kingdom,,,
92a3b18ede87f0c9,Josh Grispi,United States,,,
169123529077071c,Ulysses Gomez,United States,,,ulysses-gomez
80c8002c0de84ab7,Jon Fitch,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Jon%20Fitch.JPG?width=400,Wikimedia Commons (verify per-file),
8607e416d789dd5f,Jay Hieron,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Jay%20Hieron.jpg?width=400,Wikimedia Commons (verify per-file),jay-hieron
b4313dd7d0490280,Jacob Volkmann,United States,,,
6b34dc01aa0c25a3,Vladimir Matyushenko,Belarus,,,vladimir-matyushenko
406abb58ebfdb693,Mike Russow,United States,,,
e2b7a4bf168d7893,Simeon Thoresen,Norway,,,simeon-thoresen
62c44701c775a109,Milton Vieira,Brazil,,,
96ae663a6098af2b,Diego Nunes,Brazil,https://commons.wikimedia.org/wiki/Special:FilePath/Diego%20Nunes%20%28fighter%29.jpg?width=400,Wikimedia Commons (verify per-file),
ec6c7e5b5b6d809b,Wagner Prado,Brazil,,,wagner-prado
d584a1902ca4ea16,Shane del Rosario,United States,,,shane-del-rosario
c2e7c084fdc49463,Jonathan Brookins,United States,https://commons.wikimedia.org/wiki/Special:FilePath/JonathanBrookinsUFC.jpg?width=400,Wikimedia Commons (verify per-file),
a2fb94e992028846,Jared Papazian,United States,,,jared-papazian
6c924966048e0571,Henry Martinez,United States,,,henry-martinez
9b60e64d7f7c12e9,Marcus LeVesseur,United States,https://commons.wikimedia.org/wiki/Special:FilePath/091218-Marcus-LeVesseur.jpg?width=400,Wikimedia Commons (verify per-file),marcus-levesseur
cf563acd74e6a4d7,Mark Hominick,Canada,,,mark-hominick
ff40dfcefd938242,Chad Griggs,United States,,,chad-griggs
b93c47af1b16a3c9,Rich Franklin,United States,https://commons.wikimedia.org/wiki/Special:FilePath/RichFranklin2.png?width=400,Wikimedia Commons (verify per-file),rich-franklin
2f9daceab96f1482,Zhang Tiequan,People's Republic of China,,,tiequan-zhang
b0b026faa5e96648,Jeff Hougland,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Jeff%20Hougland.jpg?width=400,Wikimedia Commons (verify per-file),
34ab4ff4d27b2eec,Yasuhiro Urushitani,Japan,,,yasuhiro-urushitani
bbb017f81e8b89e3,Tom DeBlass,United States,,,tom-deblass
186dac21950edbf8,Stephan Bonnar,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Stephan-bonnar-flickr-fight-launch.jpeg?width=400,Wikimedia Commons (verify per-file),stephan-bonnar
71558d600f408820,Luiz Cane,Brazil,https://commons.wikimedia.org/wiki/Special:FilePath/Luiz%20Cane.jpg?width=400,Wikimedia Commons (verify per-file),luiz-cane
737e502b11e925d1,Aaron Simpson,United States,,,aaron-simpson
1cdd5b7b4823da9d,Carlo Prater,Brazil,,,carlo-prater
f0c75aab66316dfb,Shane Roller,United States,,,shane-roller
b76a58889338d3c1,Dan Hardy,United Kingdom,https://commons.wikimedia.org/wiki/Special:FilePath/Dan%20Hardy.jpg?width=400,Wikimedia Commons (verify per-file),dan-hardy
64fb82acb25bc56f,Duane Ludwig,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Duane%20Ludwig%202011.jpg?width=400,Wikimedia Commons (verify per-file),
d1508aead389c70f,DaMarques Johnson,United States,https://commons.wikimedia.org/wiki/Special:FilePath/DaMarques%20Johnson%20-%20UFC%20100%20Fan%20Expo%20-%20Mandalay%20Bay%20Casino%2C%20Las%20Vegas.jpg?width=400,Wikimedia Commons (verify per-file),damarques-johnson
1200313a48c7d45a,Jason Young,United Kingdom,,,
b05d754c2b2cefa3,Walel Watson,United States,,,walel-watson
8239100c6416e9e2,Ken Stone,United States,,,
cde5cdc8e3ac705e,Eiji Mitsuoka,Japan,,,eiji-mitsuoka
3b7c49acc640bb00,Oli Thompson,United Kingdom,https://commons.wikimedia.org/wiki/Special:FilePath/Oli%20Thompson.JPG?width=400,Wikimedia Commons (verify per-file),
e64350b7d62f5fd0,Michihiro Omigawa,Japan,,,michihiro-omigawa
f0b49b823ed431ad,Damacio Page,United States,,,
7ff4f5fda8979e3c,Josh Ferguson,United States,,,
287bd987f687eae5,Forrest Griffin,United States,https://commons.wikimedia.org/wiki/Special:FilePath/USMC-100809-M-6457M-001%20CROPPED.jpg?width=400,Wikimedia Commons (verify per-file),forrest-griffin
40612ac1e1a423f5,Tito Ortiz,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Tito%20Ortiz.jpg?width=400,Wikimedia Commons (verify per-file),tito-ortiz
f74c22396db6bf0c,John Alessio,Canada,,,john-alessio
707b602ef94bab00,Yoislandy Izquierdo,Cuba,,,
8d4dabefead48d55,Spencer Fisher,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Spencer%20The%20King%20Fisher.jpg?width=400,Wikimedia Commons (verify per-file),spencer-fisher
81ba81ad5f5d2c53,Luis Ramos,Brazil,,,luis-ramos
4b704445cbb41057,Ricardo Funch,Brazil,,,ricardo-funch
442cb3599f339005,Carlos Eduardo Rocha,Brazil,,,
02868fd7beb122cf,Jake Hecht,United States,,,
cc8df8989ebdb513,Jason Miller,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Jason%20Mayhem%20Miller.jpg?width=400,Wikimedia Commons (verify per-file),jason-miller
1db74544103bcf30,Jason MacDonald,Canada,https://commons.wikimedia.org/wiki/Special:FilePath/Jason%20MacDonald.png?width=400,Wikimedia Commons (verify per-file),
8823cf6c5e0b976e,Kamal Shalorus,Iran,,,
c2189c9a53c87389,Jeff Curran,United States,,,jeff-curran
04b64278d328acb2,Alex Soto,Mexico,,,
bec5c5bcda49d162,Nick Denis,Canada,,,nick-denis
a0678b8066e86510,Mike Massenzio,United States,,,
4ff49a81c905157f,Miguel Torres,United States,,,
aa70effc1161ff7e,Eddie Yagin,United States,,,
bfc2acf76c6ac7fd,Eric Wisely,United States,,,eric-wisely
f7f357927a0e95d1,Aaron Rosa,United States,,,aaron-rosa
0cc95f3d65ef1f09,Mackens Semerzier,United States,,,
5d4c92bff66911d0,Steve Cantwell,United States,,,steve-cantwell
97200a58a53fca1d,Chris Cope,United States,,,
599b2ef68290b9cf,Jon Olav Einemo,Norway,https://commons.wikimedia.org/wiki/Special:FilePath/Jon%20Olav%20Einemo.jpg?width=400,Wikimedia Commons (verify per-file),
321a2ab5cb5cb34e,Christian Morecraft,United States,,,
f49dcdb0cae73698,Jorge Rivera,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Jorge%20Rivera%20%28fighter%29.jpg?width=400,Wikimedia Commons (verify per-file),jorge-rivera
dbfe75614f7ede35,Eric Schafer,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Eric%20Schafer.jpg?width=400,Wikimedia Commons (verify per-file),eric-schafer
64ed450be4c32da6,Daniel Roberts,United States,,,
239566c4fce299c4,Junior Assuncao,Brazil,,,junior-assuncao
a1fe071d0fdf68cb,Claude Patrick,Canada,,,
8268d3869cc5fc9b,Krzysztof Soszynski,Canada,https://commons.wikimedia.org/wiki/Special:FilePath/Krzysztof-soszynski.jpg?width=400,Wikimedia Commons (verify per-file),
1f6e8477f44ad104,Dennis Hallman,United States,,,
b3e9073d53f29cce,Rich Attonito,United States,,,
1463949150ba9d54,Dustin Neace,United States,,,dustin-neace
9f77aa7ddf8e6276,Jason Brilz,United States,,,
1f4a2a1ce7056d73,Nick Pace,United States,,,
85edff408fb9b7d3,Shamar Bailey,United States,,,shamar-bailey
db59d055ceb0c24b,Clay Harvison,United States,,,
0ecbdaefd9e339fe,Cole Escovedo,United States,,,
22a48c7dd5b6602b,Paul Bradley,United States,,,paul-bradley
496d4ebf95509162,Edward Faaloloto,United States,,,
10cb9ebd56eb0d5d,Rob Broughton,United Kingdom,,,rob-broughton
7652c9c89c9f6225,Tyson Griffin,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Tyson%20Griffin.jpg?width=400,Wikimedia Commons (verify per-file),tyson-griffin
e4e359a0aa4e6d39,Eliot Marshall,United States,,,eliot-marshall
2937187310468aa7,Danny Downes,United States,,,
ed4fa97291fe0c12,Kenny Florian,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Kenny%20Florian%20wearing%20Ranger%20Up%20Geardo%20shirt.jpg?width=400,Wikimedia Commons (verify per-file),kenny-florian
b2bd73930caf05dd,Matt Hughes,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Matt%20Hughes%20%28cropped%29.png?width=400,Wikimedia Commons (verify per-file),matt-hughes
56d1c6d9ae1e2736,Ricardo Romero,United States,,,
4e8af8e4f88cc25b,Donny Walker,United States,,,
7b23fd06b901565c,Ian Loveland,United States,,,
b846daf927967a94,Chris Lytle,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Chris%20Lytle.png?width=400,Wikimedia Commons (verify per-file),
f18dbb31bcefc93e,Jason Reinhardt,United States,,,
afd169519300c165,Andre Winner,Grenada,,,andre-winner
611ceb9a50616ff8,Joe Stevenson,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Joe%20Stevenson%20-%20UFC%20100%20Fan%20Expo%20-%20Mandalay%20Bay%20Casino%2C%20Las%20Vegas.jpg?width=400,Wikimedia Commons (verify per-file),joe-stevenson
1318dffe39a8969c,Curt Warburton,United Kingdom,,,curt-warburton
a952cc6135340614,Shane Carwin,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Shane%20Carwin.JPG?width=400,Wikimedia Commons (verify per-file),shane-carwin
d295785dd7ac9851,Tim Credeur,United States,,,tim-credeur
91e7312791604003,Kendall Grove,United States,https://commons.wikimedia.org/wiki/Special:FilePath/KendallGrove2.png?width=400,Wikimedia Commons (verify per-file),kendall-grove
d489059c75720676,Randy Couture,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Randy%20Couture%20by%20Gage%20Skidmore.jpg?width=400,Wikimedia Commons (verify per-file),
35c44c29fabdc5ae,Charlie Valencia,United States,,,charlie-valencia
0d5a2a3c7b1abf4c,Ryan Jensen,United States,,,ryan-jensen
bf39144e667faaa0,Jon Madsen,United States,,,jon-madsen
9f5cefba3b333fa0,Kris McCray,United States,,,kris-mccray
4a2ae4eba7910810,Sean McCorkle,United States,,,sean-mccorkle
68d0494d738dfe3d,Mario Miranda,Brazil,,,mario-miranda
79c1743e40bc61a7,Waylon Lowe,United States,,,waylon-lowe
fe61ebf98b4ac9b5,Ricardo Almeida,United States,,,ricardo-almeida
8c9249669e4c7295,Kurt Pellegrino,United States,https://commons.wikimedia.org/wiki/Special:FilePath/KurtPellegrino.png?width=400,Wikimedia Commons (verify per-file),kurt-pellegrino
dd77a096ed30451e,Rob Kimmons,United States,,,rob-kimmons
fac7689da2e7bba2,Chris Tuchscherer,United States,,,chris-tuchscherer
0a4a41f2793fa658,Paul Kelly,United Kingdom,https://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Kelly%202025.png?width=400,Wikimedia Commons (verify per-file),paul-kelly
abfecb7fc7786da4,Paul Taylor,United Kingdom,https://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Taylor%20%28fighter%29.jpg?width=400,Wikimedia Commons (verify per-file),paul-taylor
3da958a1e818e9b1,Gabe Ruediger,United States,,,gabe-ruediger
2bfccf5ca9b94e96,Tim Hague,Canada,,,tim-hague
2688bd8cfc2d2998,Mike Guymon,United States,,,mike-guymon
585c56caa45ca724,Willamy Freire,Brazil,,,willamy-freire
ef803bac42e6a974,Marcus Davis,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Marcus%20Davis%20UFC%2080.JPG?width=400,Wikimedia Commons (verify per-file),marcus-davis
bc4f49e80fb2c46c,Phil Baroni,United States,https://commons.wikimedia.org/wiki/Special:FilePath/PhilBaroni.jpg?width=400,Wikimedia Commons (verify per-file),phil-baroni
26767c5280c68257,Greg Soto,United States,,,greg-soto
4c721aa373ec5009,Antonio McKee,United States,,,antonio-mckee
cc14d3157404edc7,Joe Doerksen,Canada,,,joe-doerksen
b3b04484b9377c2c,Dustin Hazelett,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Dustin%20Hazelett.jpg?width=400,Wikimedia Commons (verify per-file),dustin-hazelett
da3d92fefa826739,Tyler Toner,United States,,,tyler-toner
dad38cf985c43617,Fredson Paixao,Brazil,,,fredson-paixao
f901c7889f44a022,Gerald Harris,United States,,,gerald-harris
491be33ae50a6ed3,Brian Foster,United States,,,brian-foster
4ceb248162eb2ef1,Karo Parisyan,Armenia,,,karo-parisyan
c8582657f57f492f,Goran Reljic,Croatia,https://commons.wikimedia.org/wiki/Special:FilePath/Goran%20Relji%C4%87%2C%202018%20%28cropped%29.jpg?width=400,Wikimedia Commons (verify per-file),goran-reljic
d9e2cb24afac3c04,Nick Osipczak,United Kingdom,,,nick-osipczak
fd16474727b655b3,Seth Petruzelli,United States,,,seth-petruzelli
7a282caac2fd21f7,Gilbert Yvel,Kingdom of the Netherlands,https://commons.wikimedia.org/wiki/Special:FilePath/Gilbert%20Yvel%20UFC%20115%20%28cropped%29.jpg?width=400,Wikimedia Commons (verify per-file),gilbert-yvel
dce753ce49abddbf,James Wilks,United Kingdom,https://commons.wikimedia.org/wiki/Special:FilePath/James%20Wilks%202009.jpg?width=400,Wikimedia Commons (verify per-file),
d839143b4468288e,Mark Holst,Canada,,,
b92c4943d32db3d3,James McSweeney,United Kingdom,https://commons.wikimedia.org/wiki/Special:FilePath/James%20McSweeney.JPG?width=400,Wikimedia Commons (verify per-file),james-mcsweeney
7d11df982ae0267d,Matt Serra,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Matt%20Serra%202007.png?width=400,Wikimedia Commons (verify per-file),matt-serra
e8f4fe9dd8a061ed,Sean Sherk,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Sean-sherk.jpg?width=400,Wikimedia Commons (verify per-file),sean-sherk
7bb7537ffb105909,John Gunderson,United States,,,john-gunderson
93f00a03fa44fb1e,Tomasz Drwal,Poland,https://commons.wikimedia.org/wiki/Special:FilePath/Tomasz%20Drwal.JPG?width=400,Wikimedia Commons (verify per-file),tomasz-drwal
dc3fbd168bba6fb2,Forrest Petz,United States,,,forrest-petz
10536b1a04ab67c8,James Toney,United States,https://commons.wikimedia.org/wiki/Special:FilePath/James%20Toney2011.jpg?width=400,Wikimedia Commons (verify per-file),james-toney
c5209dcbc67051ae,John Salter,United States,,,john-salter
6f8ed7dbd7c5df7e,Rodney Wallace,United States,,,rodney-wallace
8e68628967b9920b,James Irvin,United States,https://commons.wikimedia.org/wiki/Special:FilePath/James%20Irvin%20%28fighter%29.png?width=400,Wikimedia Commons (verify per-file),james-irvin
484c83dce0ec8054,Steve Steinbeiss,United States,,,steve-steinbeiss
e4eedec09eb93cb1,Keith Jardine,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Keith%20Jardine%20-%20UFC%20100%20Fan%20Expo%20-%20Mandalay%20Bay%20Casino%2C%20Las%20Vegas%20%28crop%29.jpg?width=400,Wikimedia Commons (verify per-file),keith-jardine
e82d9eed17fb4b14,Chuck Liddell,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Chuck%20Liddell%20in%20Santa%20Monica-California%202005%20photo%20by%20Ithaka%20Darin%20Pappas.jpg?width=400,Wikimedia Commons (verify per-file),chuck-liddell
f966a99d0791c7b4,David Loiseau,Canada,https://commons.wikimedia.org/wiki/Special:FilePath/DavidLoiseau.png?width=400,Wikimedia Commons (verify per-file),david-loiseau
c87b88ab025f17eb,Jesse Lennox,United States,,,jesse-lennox
5a281ecf2377f825,Dan Lauzon,United States,,,dan-lauzon
1f71ea0e370d2b45,Jesse Forbes,United States,,,jesse-forbes
2d883239d6a909a4,Paul Daley,United Kingdom,,,paul-daley
648681e769190015,Kevin Ferguson,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Kimbo%20Slice%201.jpg?width=400,Wikimedia Commons (verify per-file),kimbo-slice
42fc1a6d327c7a94,Jonathan Goulet,Canada,https://commons.wikimedia.org/wiki/Special:FilePath/Jonathan%20Goulet.jpg?width=400,Wikimedia Commons (verify per-file),jonathan-goulet
13cc53e6e9057c87,Yoshiyuki Yoshida,Japan,,,yoshiyuki-yoshida
0e1583638d7465ef,Renzo Gracie,Brazil,https://commons.wikimedia.org/wiki/Special:FilePath/RenzoCropped.jpg?width=400,Wikimedia Commons (verify per-file),renzo-gracie
79d9a83760535761,Brad Blackburn,United States,,,brad-blackburn
06594882edcdbd64,Matt Veach,United States,,,matt-veach
922abb12f676eae9,Mostapha Al-Turk,United Kingdom,,,mostapha-al-turk
c6c9976cdbc48b02,Nate Quarry,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Nate%20Quarry.png?width=400,Wikimedia Commons (verify per-file),
c920244eb65831d7,Rob Emerson,United States,,,rob-emerson
8952bf8b15d94b02,Caol Uno,Japan,,,caol-uno
867ead327f2b9b0d,Lucio Linhares,Brazil,,,
1e45716ba21dd991,Rory Markham,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Rory%20Markham.JPG?width=400,Wikimedia Commons (verify per-file),
8ea4a79e681edfac,Paul Buentello,United States,,,paul-buentello
0288ecddd7032852,Shannon Gugerty,United States,,,shannon-gugerty
aabe54dfc86a25a8,Chase Gormley,United States,,,chase-gormley
aa6cc497bf0d7fed,Mark Coleman,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Mark%20Coleman%20pic.jpg?width=400,Wikimedia Commons (verify per-file),
37f3f34cf57d0194,Frank Trigg,United States,https://commons.wikimedia.org/wiki/Special:FilePath/FrankTrigg.jpg?width=400,Wikimedia Commons (verify per-file),frank-trigg
a404f9759e008969,Justin Buchholz,United States,,,justin-buchholz
849571af07ca8e30,Rolles Gracie,Brazil,,,rolles-gracie
39270190e20c9e84,Kyle Bradley,United States,,,kyle-bradley
b80602c582137cc1,Wilson Gouveia,Brazil,,,wilson-gouveia
37a64b4fce96980f,Shane Nelson,United States,,,shane-nelson
9fa664166ac556c3,Kevin Burns,United States,,,
95e54695de4b7c8f,Houston Alexander,United States,https://commons.wikimedia.org/wiki/Special:FilePath/HoustonAlexander.png?width=400,Wikimedia Commons (verify per-file),houston-alexander
7ac6a415d3f79f90,Justin Wren,United States,,,justin-wren
ea3aa65260809983,Jake Rosholt,United States,,,jake-rosholt
14cafec198ecd13d,Brock Larson,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Brock%20Larson.jpg?width=400,Wikimedia Commons (verify per-file),brock-larson
e533f1d6f08c6544,Jason Dent,United States,,,jason-dent
44b0d8a8cfaed5fc,Denis Kang,Canada,https://commons.wikimedia.org/wiki/Special:FilePath/Denis%20Kang%202009.jpg?width=400,Wikimedia Commons (verify per-file),denis-kang
8cdf08e5b0619387,Antoni Hardonk,Kingdom of the Netherlands,,,antoni-hardonk
f4f5d820727d0111,Razak Al-Hassan,United States,,,razak-al-hassan
acd1e1af435d1cd7,Hermes Franca,Brazil,https://commons.wikimedia.org/wiki/Special:FilePath/HermesFranca.png?width=400,Wikimedia Commons (verify per-file),hermes-franca
c39da331ae1fb5c6,Drew McFedries,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Drew%20at%20UFC%20Diaz%20vs%20Neer%20in%20Omaha%202013-09-09%2022-03.jpg?width=400,Wikimedia Commons (verify per-file),drew-mcfedries
e07bd7ac97d249dc,Roger Huerta,United States,,,roger-huerta
276449943d118f05,Chris Wilson,United States,,,chris-wilson
c0b25d6da4ada1a3,Justin McCully,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Justin%20McCully.jpg?width=400,Wikimedia Commons (verify per-file),justin-mccully
737294bf3cb63b33,Marcus Aurelio,Brazil,https://commons.wikimedia.org/wiki/Special:FilePath/Kick3.png?width=400,Wikimedia Commons (verify per-file),marcus-aurelio
8dc68849a49d22de,Jake O'Brien,United States,,,jake-obrien
a99c2aeeaf679094,Dale Hartt,United States,,,
3562015073af54ef,Brandon Wolff,United States,,,brandon-wolff
82f6e457486ac939,David Kaplan,United States,,,
24493a2ea8f998c9,David Bielkheden,Sweden,,,david-bielkheden
41fbfa5393ce853c,Ryo Chonan,Japan,,,ryo-chonan
18907581352ffcfd,Carmelo Marrero,United States,,,carmelo-marrero
1486c737d0e4913c,Junie Browning,United States,,,
b082f2220ebdaea3,Matt Horwich,United States,,,matt-horwich
8e222c8214b6cdc5,Joe Vedepo,United States,,,joe-vedepo
cff146ae7747d62f,Tim McKenzie,United States,,,tim-mckenzie
6391ee518b78255e,Pete Sell,United States,,,pete-sell
f370e66c852108d5,Jason Day,Canada,,,jason-day
b2fc233c6163bbe4,Per Eklund,Sweden,,,per-eklund
